   99.930833333333339     
   243.16000000000000     
   1.0348945062193351        7.3510512549595683E-006
         501           1
 
   89.000000000000000        89.000000000000000     
   2.5000000000000001E-003   1.2500000000000000     
   (1.42220709622524246E-012,2.96444788577721867E-016)   (1.43126599640033770E-012,3.00233258538899594E-016)
   (1.42220707975402365E-012,2.96444785109567965E-016)   (2.49788924853671855E-021,5.23976277210103153E-025)   (2.49788924853675993E-021,5.23976277210106734E-025) (-1.43126597985088329E-012,-3.00233255037837669E-016)
   5.2495000000000000E-002   1.2500000000000000     
   (1.31673000085150777E-008,2.74459925177191034E-012)   (1.32511701597102793E-008,2.77967437128171299E-012)
   (1.31672327705555659E-008,2.74458509424864644E-012)   (2.31262304342310031E-017,4.85114799419652904E-021)   (2.31262304342311664E-017,4.85114799419656290E-021) (-1.32511026023787500E-008,-2.77966007942936753E-012)
  0.10249000000000000        1.2500000000000000     
   (9.79913329510928709E-008,2.04257286917579083E-011)   (9.86154980373605784E-008,2.06867644502351454E-011)
   (9.79894256021455558E-008,2.04253270831774386E-011)   (1.72103447425661393E-016,3.61024689017782469E-020)   (1.72103447425662601E-016,3.61024689017784937E-020) (-9.86135816286241263E-008,-2.06863590311055164E-011)
  0.15248500000000001        1.2500000000000000     
   (3.22719346255852791E-007,6.72720968266728002E-011)   (3.24774943209533240E-007,6.81318178355400322E-011)
   (3.22705441774605107E-007,6.72691691186731686E-011)   (5.66782822087435505E-016,1.18900587073316019E-019)   (5.66782822087439351E-016,1.18900587073316837E-019) (-3.24760972682586725E-007,-6.81288623487446362E-011)
  0.20247999999999999        1.2500000000000000     
   (7.55597729819648621E-007,1.57521200747848393E-010)   (7.60410594445475963E-007,1.59534303389760034E-010)
   (7.55540328093115364E-007,1.57509114316446654E-010)   (1.32699130102612449E-015,2.78402897398419595E-019)   (1.32699130102613375E-015,2.78402897398421521E-019) (-7.60352920063364901E-007,-1.59522102279197930E-010)
  0.25247500000000000        1.2500000000000000     
   (1.46487368807033338E-006,3.05429689108622586E-010)   (1.47420445701516822E-006,3.09333067692204175E-010)
   (1.46470066662314606E-006,3.05393257926013061E-010)   (2.57252365206339662E-015,5.39793473586699063E-019)   (2.57252365206341437E-015,5.39793473586702819E-019) (-1.47403061371806453E-006,-3.09296290838056666E-010)
  0.30247000000000002        1.2500000000000000     
   (2.51879543366438107E-006,5.25287320860105199E-010)   (2.53483963458849335E-006,5.32000570019200805E-010)
   (2.51836844934263171E-006,5.25197415512761371E-010)   (4.42313171035851701E-015,9.28305571298152563E-019)   (4.42313171035854698E-015,9.28305571298159111E-019) (-2.53441062209159690E-006,-5.31909811613004736E-010)
  0.35246499999999997        1.2500000000000000     
   (3.98561269575903427E-006,8.31434916805353396E-010)   (4.01100051866437260E-006,8.42060838023294353E-010)
   (3.98469526908487083E-006,8.31241744306584350E-010)   (6.99851364073608486E-015,1.46925062536255013E-018)   (6.99851364073613299E-015,1.46925062536256015E-018) (-4.01007873414804366E-006,-8.41865832606364368E-010)
  0.40245999999999998        1.2500000000000000     
   (5.93357694173445076E-006,1.23828582975995085E-009)   (5.97137305155728234E-006,1.25411164488198274E-009)
   (5.93179622596180493E-006,1.23791088362051775E-009)   (1.04183033320198743E-014,2.18805461522646438E-018)   (1.04183033320199406E-014,2.18805461522647824E-018) (-5.96958387721102412E-006,-1.25373314101448853E-009)
  0.45245499999999994        1.2500000000000000     
   (8.43094117488742085E-006,1.76035210567180279E-009)   (8.48464659918274587E-006,1.78285046133791530E-009)
   (8.42774341249884665E-006,1.75967878662493255E-009)   (1.48020626052269120E-014,3.11030101935801242E-018)   (1.48020626052270161E-014,3.11030101935803245E-018) (-8.48143364693112732E-006,-1.78217075338557403E-009)
  0.50244999999999995        1.2500000000000000     
   (1.15459611697343481E-005,2.41227342703302201E-009)   (1.16195093813812761E-005,2.44310424424581245E-009)
   (1.15405608392719687E-005,2.41113633517678578E-009)   (2.02692621837092669E-014,4.26178046588309571E-018)   (2.02692621837093994E-014,4.26178046588312190E-018) (-1.16140833983038786E-005,-2.44195636279255558E-009)
  0.55244499999999985        1.2500000000000000     
   (1.53468934907884143E-005,3.20885083475555596E-009)   (1.54446576323917936E-005,3.24986356784560578E-009)
   (1.53382161471169636E-005,3.20702373373055336E-009)   (2.69392866305829120E-014,5.66854796459223864E-018)   (2.69392866305830887E-014,5.66854796459227099E-018) (-1.54359390690326998E-005,-3.24801912966731475E-009)
  0.60243999999999998        1.2500000000000000     
   (1.99020004514502720E-005,4.16508442111531212E-009)   (2.00287830622519145E-005,4.21831993872477175E-009)
