   99.930833333333339     
   243.16000000000000     
   1.0348945062193351        7.3510512549595683E-006
         501           1
 
   22.000000000000000        22.000000000000000     
   2.5000000000000001E-003   1.2500000000000000     
   (1.42999437207556792E-012,2.99701459924941415E-016)   (1.43126599638680676E-012,3.00233258533153629E-016)
   (1.42999436063958229E-012,2.99701457504081421E-016)   (1.32704665866838016E-019,2.78371416307279042E-023)   (1.32704665866838185E-019,2.78371416307279101E-023) (-1.43126598494259112E-012,-3.00233256108821464E-016)
   5.2495000000000000E-002   1.2500000000000000     
   (1.32393970024809623E-008,2.77475074921910323E-012)   (1.32511701044755007E-008,2.77967434783159459E-012)
   (1.32393503190812132E-008,2.77474086690629463E-012)   (1.22862271656455665E-015,2.57725989835791332E-019)   (1.22862271656455665E-015,2.57725989835791332E-019) (-1.32511233874766628E-008,-2.77966445134580835E-012)
  0.10249000000000000        1.2500000000000000     
   (9.85278804900989761E-008,2.06501213904658582E-011)   (9.86154964705380908E-008,2.06867637861059809E-011)
   (9.85265562132596790E-008,2.06498410569838324E-011)   (9.14334638827753762E-015,1.91801723986953779E-018)   (9.14334638827753762E-015,1.91801723986953779E-018) (-9.86141712405890120E-008,-2.06864830505791321E-011)
  0.15248500000000001        1.2500000000000000     
   (3.24486380889519392E-007,6.80111311502940836E-011)   (3.24774931788412506E-007,6.81318130147938227E-011)
   (3.24476726950947253E-007,6.80090875269929062E-011)   (3.01117104936454180E-014,6.31688175501370479E-018)   (3.01117104936454180E-014,6.31688175501370479E-018) (-3.24765270901681670E-007,-6.81297664605810108E-011)
  0.20247999999999999        1.2500000000000000     
   (7.59734948352027571E-007,1.59251697257708724E-010)   (7.60410547301872474E-007,1.59534283652313559E-010)
   (7.59695093955102275E-007,1.59243260555822803E-010)   (7.05003380862035691E-014,1.47909775109034678E-017)   (7.05003380862035691E-014,1.47909775109034678E-017) (-7.60370664220787871E-007,-1.59525834850445691E-010)
  0.25247500000000000        1.2500000000000000     
   (1.47289451836600477E-006,3.08785076450512704E-010)   (1.47420431493693489E-006,3.09333009005628323E-010)
   (1.47277438788519819E-006,3.08759646245914377E-010)   (1.36674693909366887E-013,2.86784955735434887E-017)   (1.36674693909366887E-013,2.86784955735434887E-017) (-1.47408409799272030E-006,-3.09307542328977567E-010)
  0.30247000000000002        1.2500000000000000     
   (2.53258708981418435E-006,5.31058060127117876E-010)   (2.53483928403419647E-006,5.32000428145110420E-010)
   (2.53229062876667046E-006,5.30995302789462486E-010)   (2.34998693718520751E-013,4.93203936407686394E-017)   (2.34998693718520751E-013,4.93203936407686394E-017) (-2.53454260961800024E-006,-5.31937580799859974E-010)
  0.35246499999999997        1.2500000000000000     
   (4.00743595362701469E-006,8.40568929722419811E-010)   (4.01099976560344332E-006,8.42060542005035773E-010)
   (4.00679896758835890E-006,8.40434087124412772E-010)   (3.71834314377098747E-013,7.80619746994726971E-017)   (3.71834314377098747E-013,7.80619746994727094E-017) (-4.01036232109543581E-006,-8.41925506008997849E-010)
  0.40245999999999998        1.2500000000000000     
   (5.96606594462301016E-006,1.25188953694448242E-009)   (5.97137159027477133E-006,1.25411109300948637E-009)
   (5.96482955185155546E-006,1.25162780666425388E-009)   (5.53541210864895337E-013,1.16254857301831883E-016)   (5.53541210864895438E-013,1.16254857301831883E-016) (-5.97013430759073588E-006,-1.25384898734097355E-009)
  0.45245499999999994        1.2500000000000000     
   (8.47710501738346494E-006,1.77969129041250488E-009)   (8.48464397579387909E-006,1.78284952253514338E-009)
   (8.47488471683260966E-006,1.77922127763450323E-009)   (7.86476482667841778E-013,1.65259296132285585E-016)   (7.86476482667841778E-013,1.65259296132285609E-016) (-8.48242207710985999E-006,-1.78237883561896714E-009)
  0.50244999999999995        1.2500000000000000     
   (1.16091804862691272E-005,2.43877483471604914E-009)   (1.16195049525273335E-005,2.44310276872554515E-009)
   (1.16054308418447852E-005,2.43798107612807275E-009)   (1.07699384296421884E-012,2.26446858680233226E-016)   (1.07699384296421884E-012,2.26446858680233226E-016) (-1.16157526091721893E-005,-2.44230787164830279E-009)
  0.55244499999999985        1.2500000000000000     
   (1.54309266160824171E-005,3.24410413854499120E-009)   (1.54446505184768169E-005,3.24986141231951459E-009)
   (1.54249015593423010E-005,3.24282869864946517E-009)   (1.43144406097763944E-012,3.01203505082095772E-016)   (1.43144406097763944E-012,3.01203505082095722E-016) (-1.54386211249353529E-005,-3.24858414302709330E-009)
  0.60243999999999998        1.2500000000000000     
   (2.00109745347815908E-005,4.21084388338391299E-009)   (2.00287720960731370E-005,4.21831701243204013E-009)
