   31.557105263157897     
   243.16000000000000     
   1.0349027919531295        1.7696383779528649E-005
         501           1
 
   25.000000000000000        25.000000000000000     
   2.5000000000000001E-003   1.2500000000000000     
   (1.43395733943787956E-011,7.23131417259500173E-015)   (1.43558105677450270E-011,7.24765717602910261E-015)
   (1.43395722215154065E-011,7.23131357520753718E-015)   (1.30107812309891363E-018,6.56860728523350005E-022)   (1.30107812309891633E-018,6.56860728523350193E-022) (-1.43558093938120206E-011,-7.24765657755593353E-015)
   5.2495000000000000E-002   1.2500000000000000     
   (1.32761137256131356E-007,6.69527012670893438E-011)   (1.32911467255056250E-007,6.71040182631518204E-011)
   (1.32756349502152733E-007,6.69502626664254614E-011)   (1.20454349878767269E-014,6.08146782407733572E-018)   (1.20454349878767301E-014,6.08146782407733726E-018) (-1.32906675134847062E-007,-6.71015752304730213E-011)
  0.10249000000000000        1.2500000000000000     
   (9.88016796734117579E-007,4.98381471742397771E-010)   (9.89135628078680941E-007,4.99507883367047918E-010)
   (9.87880985812692804E-007,4.98312297528425190E-010)   (8.96338107384353015E-014,4.52645082903754041E-017)   (8.96338107384353268E-014,4.52645082903754226E-017) (-9.88999693298245621E-007,-4.99438583430440698E-010)
  0.15248500000000001        1.2500000000000000     
   (3.25391076367694499E-006,1.64235263745600519E-009)   (3.25759566448766556E-006,1.64606480792505561E-009)
   (3.25292075656059830E-006,1.64184838386944636E-009)   (2.95148629997315920E-013,1.49138363964530075E-016)   (2.95148629997316021E-013,1.49138363964530124E-016) (-3.25660475447344607E-006,-1.64555963782668437E-009)
  0.20247999999999999        1.2500000000000000     
   (7.61862880346222395E-006,3.84983040251477574E-009)   (7.62725713294647180E-006,3.85853282253255620E-009)
   (7.61454204258516037E-006,3.84774883020750367E-009)   (6.90893575350503690E-013,3.49512901402233297E-016)   (6.90893575350503589E-013,3.49512901402233494E-016) (-7.62316664465941668E-006,-3.85644746658021031E-009)
  0.25247500000000000        1.2500000000000000     
   (1.47704411553898990E-005,7.47790892086318740E-009)   (1.47871709906948487E-005,7.49481438529963468E-009)
   (1.47581238219693285E-005,7.47163511365200074E-009)   (1.33905564804011576E-012,6.78691442298194911E-016)   (1.33905564804011536E-012,6.78691442298194517E-016) (-1.47748424221480049E-005,-7.48852917331988713E-009)
  0.30247000000000002        1.2500000000000000     
   (2.53977253244295371E-005,1.28942836148694936E-008)   (2.54264956642112372E-005,1.29234382105193436E-008)
   (2.53673316676320551E-005,1.28788025707446506E-008)   (2.30166646491115535E-012,1.16985620551303464E-015)   (2.30166646491115212E-012,1.16985620551303129E-015) (-2.53960742810278403E-005,-1.29079290212231643E-008)
  0.35246499999999997        1.2500000000000000     
   (4.01890034487835198E-005,2.04829594776426588E-008)   (4.02345364185673085E-005,2.05292808009710984E-008)
   (4.01237071681116210E-005,2.04497004628037855E-008)   (3.64056520038618809E-012,1.85756613983069609E-015)   (3.64056520038617274E-012,1.85756613983068070E-015) (-4.01691805658684040E-005,-2.04959613115359067E-008)
  0.40245999999999998        1.2500000000000000     
   (5.98329517210654808E-005,3.06511872263425405E-008)   (5.99007519653398890E-005,3.07205200268028490E-008)
   (5.97062304697158492E-005,3.05866403646664763E-008)   (5.41735865532132425E-012,2.77836646082869135E-015)   (5.41735865532126770E-012,2.77836646082863455E-015) (-5.97739150840531273E-005,-3.06558557812756058E-008)
  0.45245499999999994        1.2500000000000000     
   (8.50184514755094483E-005,4.38376087532959594E-008)   (8.51148105475948617E-005,4.39367973870033414E-008)
   (8.47909256976558511E-005,4.37217143861463205E-008)   (7.69338592143509417E-012,3.97150777968700299E-015)   (7.69338592143494553E-012,3.97150777968685863E-015) (-8.48870771280645846E-005,-4.38206922119834419E-008)
  0.50244999999999995        1.2500000000000000     
   (1.16434578061686358E-004,6.05216136479190495E-008)   (1.16566569016410686E-004,6.06586034860149882E-008)
   (1.16050405744434011E-004,6.03259250062371002E-008)   (1.05296762072560964E-011,5.47977614217980331E-015)   (1.05296762072557006E-011,5.47977614217941282E-015) (-1.16182046037673992E-004,-6.04625587983360585E-008)
  0.55244499999999985        1.2500000000000000     
   (1.54770685287496817E-004,8.12338714921327663E-008)   (1.54946179596483671E-004,8.14178311862873380E-008)
   (1.54153514101230173E-004,8.09194912814684321E-008)   (1.39869183744231003E-011,7.35042894981047143E-015)   (1.39869183744221423E-011,7.35042894980954058E-015) (-1.54328444980598989E-004,-8.11028787943458725E-008)
  0.60243999999999998        1.2500000000000000     
   (2.00716344279277105E-004,1.06568006365992468E-007)   (2.00943995176970240E-004,1.06809479325421685E-007)
