   8.5655000000000001     
   243.16000000000000     
   1.0348951153463419        4.4036365072500215E-005
         501           1
 
   75.000000000000000        75.000000000000000     
   2.5000000000000001E-003   1.2500000000000000     
   (1.93663798386754643E-010,2.41918684654236859E-013)   (1.94814593486030990E-010,2.44801687992127775E-013)
   (1.93663500448177375E-010,2.41918308717845672E-013)   (5.04216308262123018E-018,6.33592174476159182E-021)   (5.04216308262122402E-018,6.33592174476158355E-021) (-1.94814294220951374E-010,-2.44801308712968365E-013)
   5.2495000000000000E-002   1.2500000000000000     
   (1.79306138546780511E-006,2.24147332558940872E-009)   (1.80371762923325581E-006,2.26818916544001098E-009)
   (1.79184543489508894E-006,2.23993903693484531E-009)   (4.66520440751283799E-014,5.86650348305441296E-017)   (4.66520440751282727E-014,5.86650348305439324E-017) (-1.80249626444588820E-006,-2.26664123277590547E-009)
  0.10249000000000000        1.2500000000000000     
   (1.33451072498310086E-005,1.67590511620210687E-008)   (1.34244470952412638E-005,1.69588815801269975E-008)
   (1.33106365129463725E-005,1.67155548218355458E-008)   (3.46554704079654134E-013,4.37794045644578415E-016)   (3.46554704079633839E-013,4.37794045644526991E-016) (-1.33898228312975250E-005,-1.69149983347465131E-008)
  0.15248500000000001        1.2500000000000000     
   (4.39560106162496979E-005,5.58618480356749949E-008)   (4.42174977586942276E-005,5.65284991072032148E-008)
   (4.37049879013194450E-005,5.55450818361558479E-008)   (1.13791196182802709E-012,1.45480658798232385E-015)   (1.13791196182729200E-012,1.45480658798045227E-015) (-4.39653565336327258E-005,-5.62089139425758940E-008)
  0.20247999999999999        1.2500000000000000     
   (1.02935483494732819E-004,1.33771386810929026E-007)   (1.03548361571229763E-004,1.35370558778410665E-007)
   (1.01900722825010089E-004,1.32465470837064666E-007)   (2.65314838854027589E-012,3.46960125078490554E-015)   (2.65314838853079118E-012,3.46960125076051673E-015) (-1.02508987336226152E-004,-1.34053013680689424E-007)
  0.25247500000000000        1.2500000000000000     
   (1.99607813458500404E-004,2.68703229256214686E-007)   (2.00797593407281167E-004,2.71926077441347984E-007)
   (1.96494730412703566E-004,2.64773467567675643E-007)   (5.11615508003756736E-012,6.93551250189948408E-015)   (5.11615507997025230E-012,6.93551250172258754E-015) (-1.97670619311080795E-004,-2.67961290322275118E-007)
  0.30247000000000002        1.2500000000000000     
   (3.43315891605067841E-004,4.85669006462368685E-007)   (3.45365051676267633E-004,4.91528239066280989E-007)
   (3.35651144701870998E-004,4.75989251126329192E-007)   (8.73959763932590214E-012,1.24693279236578950E-014)   (8.73959763898221344E-012,1.24693279227710102E-014) (-3.37666070784323799E-004,-4.81762106472890511E-007)
  0.35246499999999997        1.2500000000000000     
   (5.43424873036544567E-004,8.19912883616439467E-007)   (5.46673637772656317E-004,8.29898019681789949E-007)
   (5.27001137817304692E-004,7.99155172582366518E-007)   (1.37223144129048581E-011,2.09381711951198838E-014)   (1.37223144115088341E-011,2.09381711915940195E-014) (-5.30176463014654545E-004,-8.08954784980212564E-007)
  0.40245999999999998        1.2500000000000000     
   (8.09324920128017228E-004,1.32087667838973344E-006)   (8.14172412751616790E-004,1.33718774527329602E-006)
   (7.77546691137748973E-004,1.28065973453228156E-006)   (2.02468255703805727E-011,3.35604788455037185E-014)   (2.02468255658244845E-011,3.35604788338334932E-014) (-7.82251894915328232E-004,-1.29661060936226821E-006)
  0.45245499999999994        1.2500000000000000     
   (1.15043336514007808E-003,2.05656987637245979E-006)   (1.15733886242103427E-003,2.08245368004038830E-006)
   (1.09356955448543561E-003,1.98445519927173624E-006)   (2.84769699235266325E-011,5.20177896219915764E-014)   (2.84769699105969142E-011,5.20177895887345070E-014) (-1.10022005360468434E-003,-2.00969133277569446E-006)
  0.50244999999999995        1.2500000000000000     
   (1.57619633446869274E-003,3.11820799615799140E-006)   (1.58568039741070212E-003,3.15842230021185195E-006)
   (1.48054625129707853E-003,2.99651929679038564E-006)   (3.85556925355044388E-011,7.85735083031303288E-014)   (3.85556925022141996E-011,7.85735082177464731E-014) (-1.48960065334989480E-003,-3.03563669586798644E-006)
  0.55244499999999985        1.2500000000000000     
   (2.09608873074485945E-003,4.62497311570046043E-006)   (2.10873511384220480E-003,4.68641029056534239E-006)
   (1.94306880643283072E-003,4.42939548290151561E-006)   (5.06030036058353978E-011,1.16194516941909465E-013)   (5.06030035285658783E-011,1.16194516741953850E-013) (-1.95502650550351178E-003,-4.48906117844683818E-006)
  0.60243999999999998        1.2500000000000000     
   (2.71961448136053777E-003,6.72874050499799880E-006)   (2.73607186267107267E-003,6.82124667793759499E-006)
