   8.5655000000000001     
   243.16000000000000     
   1.0348951153463419        4.4036365072500215E-005
         501           1
 
   32.000000000000000        32.000000000000000     
   2.5000000000000001E-003   1.2500000000000000     
   (1.94468231478287690E-010,2.43933972415441384E-013)   (1.94814593295772056E-010,2.44801687508152749E-013)
   (1.94468004316535667E-010,2.43933684638578909E-013)   (1.65211941700458685E-017,2.07603347387874446E-020)   (1.65211941700458655E-017,2.07603347387874386E-020) (-1.94814365812191302E-010,-2.44801398918562502E-013)
   5.2495000000000000E-002   1.2500000000000000     
   (1.80050947915549993E-006,2.26014623983327937E-009)   (1.80371685471060509E-006,2.26818732351629666E-009)
   (1.79958233086395323E-006,2.25897168538446369E-009)   (1.52885141772071777E-013,1.92253356753463435E-016)   (1.52885141772071752E-013,1.92253356753463238E-016) (-1.80278839278180310E-006,-2.26700945151377179E-009)
  0.10249000000000000        1.2500000000000000     
   (1.34005430249978405E-005,1.68987016519233964E-008)   (1.34244252941676594E-005,1.69588531590332906E-008)
   (1.33742552568803767E-005,1.68653983087407567E-008)   (1.13622397872510252E-012,1.43536177208515224E-015)   (1.13622397872508940E-012,1.43536177208512029E-015) (-1.33981002655267580E-005,-1.69254557153371750E-008)
  0.15248500000000001        1.2500000000000000     
   (4.41386184540834063E-005,5.63280452913242942E-008)   (4.42173408288479668E-005,5.65287466007303655E-008)
   (4.39471350557374112E-005,5.60854478273422858E-008)   (3.73358635231027219E-012,4.77329090245467219E-015)   (3.73358635230982952E-012,4.77329090245348890E-015) (-4.40255858703840190E-005,-5.62854631800810073E-008)
  0.20247999999999999        1.2500000000000000     
   (1.03363176301748651E-004,1.34893601074771461E-007)   (1.03547724952001861E-004,1.35375156633385923E-007)
   (1.02573556543702205E-004,1.33893105327941462E-007)   (8.71430724372197853E-012,1.13954311734517331E-014)   (8.71430724371637244E-012,1.13954311734368978E-014) (-1.02756984445429977E-004,-1.34371828467681081E-007)
  0.25247500000000000        1.2500000000000000     
   (2.00437357722828822E-004,2.70986574286056718E-007)   (2.00795716539668750E-004,2.71957382803014273E-007)
   (1.98060660891063376E-004,2.67974584308845777E-007)   (1.68266638833202309E-011,2.28073013530382230E-014)   (1.68266638832782094E-011,2.28073013529289437E-014) (-1.98415642720592504E-004,-2.68936847778515045E-007)
  0.30247000000000002        1.2500000000000000     
   (3.44743139591118289E-004,4.89902788355954917E-007)   (3.45360541780112215E-004,4.91668563163133447E-007)
   (3.38888086448445162E-004,4.82480041391579367E-007)   (2.87911482732476045E-011,4.10649866206970554E-014)   (2.87911482730369061E-011,4.10649866201514350E-014) (-3.39497158812699447E-004,-4.84224681347722712E-007)
  0.35246499999999997        1.2500000000000000     
   (5.45685026136155378E-004,8.27373896447427129E-007)   (5.46664241350721075E-004,8.30385017111653967E-007)
   (5.33130515338580769E-004,8.11447951256770159E-007)   (4.52938937339681346E-011,6.90670533778128735E-014)   (4.52938937331044805E-011,6.90670533756375106E-014) (-5.34091842452668166E-004,-8.14413453767427286E-007)
  0.40245999999999998        1.2500000000000000     
   (8.12693046152688950E-004,1.33367900295995630E-006)   (8.14154792946187537E-004,1.33860209968076406E-006)
   (7.88382359348735679E-004,1.30280770899030248E-006)   (6.69802905621761623E-011,1.10896008736320306E-013)   (6.69802905593648339E-011,1.10896008729157020E-013) (-7.89809405868610462E-004,-1.30764153360176225E-006)
  0.45245499999999994        1.2500000000000000     
   (1.15522499024175453E-003,2.07822876815410835E-006)   (1.15730839350477901E-003,2.08605029542115328E-006)
   (1.11168504095733632E-003,2.02284776818536680E-006)   (9.44488151800248373E-011,1.72199879596409860E-013)   (9.44488151720167338E-011,1.72199879576028319E-013) (-1.11370617191184295E-003,-2.03050681487700545E-006)
  0.50244999999999995        1.2500000000000000     
   (1.58276794704477995E-003,3.15449819824388541E-006)   (1.58563097525074429E-003,3.16666839757677875E-006)
   (1.50945740953995411E-003,3.06101762466207524E-006)   (1.28245119296166541E-010,2.60602784188275550E-013)   (1.28245119275666162E-010,2.60602784136095620E-013) (-1.51221534863362102E-003,-3.07290772952716305E-006)
  0.55244499999999985        1.2500000000000000     
   (2.10483881338071081E-003,4.68517643291296398E-006)   (2.10865896160364287E-003,4.70380434230050828E-006)
   (1.98742945279855752E-003,4.53492009615999736E-006)   (1.68856421727278541E-010,3.86132491926021379E-013)   (1.68856421679451578E-010,3.86132491803960994E-013) (-1.99108087662674830E-003,-4.55308434268305397E-006)
  0.60243999999999998        1.2500000000000000     
   (2.73098436626588448E-003,6.82738794758369004E-006)   (2.73595932303270306E-003,6.85549993188358889E-006)
