   54.507727272727273     
   243.16000000000000     
   1.0349015439381894        1.1779381892393868E-005
         501           1
 
   10.000000000000000        10.000000000000000     
   2.5000000000000001E-003   1.2500000000000000     
   (4.81069117629831717E-012,1.61639906315349313E-015)   (4.81160994031150198E-012,1.61701463815405244E-015)
   (4.81069105440085832E-012,1.61639902177880066E-015)   (4.73851056812494438E-019,1.59244848289752253E-022)   (4.73851056812494438E-019,1.59244848289752276E-022) (-4.81160981839491458E-012,-1.61701459676642481E-015)
   5.2495000000000000E-002   1.2500000000000000     
   (4.45391152845577404E-008,1.49653695666686056E-011)   (4.45476214734326327E-008,1.49710688462328604E-011)
   (4.45386176822630092E-008,1.49652006693307889E-011)   (4.38703521131473497E-015,1.47434580342008907E-018)   (4.38703521131473497E-015,1.47434580342008926E-018) (-4.45471237930430056E-008,-1.49708998960890451E-011)
  0.10249000000000000        1.2500000000000000     
   (3.31461561353972927E-007,1.11380305276239301E-010)   (3.31524866098761940E-007,1.11422723086377124E-010)
   (3.31447445878207640E-007,1.11375514165885840E-010)   (3.26474349886242530E-014,1.09725240148281042E-017)   (3.26474349886242530E-014,1.09725240148281058E-017) (-3.31510748407602891E-007,-1.11417930478068462E-010)
  0.15248500000000001        1.2500000000000000     
   (1.09162015746375373E-006,3.66879758268298416E-010)   (1.09182864626767069E-006,3.67019482182869252E-010)
   (1.09151725729127142E-006,3.66844831603523590E-010)   (1.07513994753910986E-013,3.61409220923306932E-017)   (1.07513994753910998E-013,3.61409220923306932E-017) (-1.09172572994500852E-006,-3.66984544598076393E-010)
  0.20247999999999999        1.2500000000000000     
   (2.55586926620858320E-006,8.59287015541169864E-010)   (2.55635742720330362E-006,8.59614278860028103E-010)
   (2.55544447002343389E-006,8.59142829858948836E-010)   (2.51710217633416457E-013,8.46412762674640470E-017)   (2.51710217633416457E-013,8.46412762674640717E-017) (-2.55593256434507733E-006,-8.59470048096288846E-010)
  0.25247500000000000        1.2500000000000000     
   (4.95507264731143854E-006,1.66682615929862919E-009)   (4.95601907906880441E-006,1.66746099713267628E-009)
   (4.95379223942557161E-006,1.66639155849220297E-009)   (4.87946482042835698E-013,1.64170038959141651E-016)   (4.87946482042835698E-013,1.64170038959141651E-016) (-4.95473847021229120E-006,-1.66702626043828296E-009)
  0.30247000000000002        1.2500000000000000     
   (8.52010692196654503E-006,2.86841446715554826E-009)   (8.52173435973500595E-006,2.86950700607693017E-009)
   (8.51694718103014811E-006,2.86734197407392948E-009)   (8.38915780998364036E-013,2.82485624874974648E-016)   (8.38915780998364137E-013,2.82485624874974599E-016) (-8.51857412283063184E-006,-2.86843417764220665E-009)
  0.35246499999999997        1.2500000000000000     
   (1.34818641874843769E-005,4.54403599345529149E-009)   (1.34844395318204704E-005,4.54576683825979241E-009)
   (1.34750752712458663E-005,4.54173166440622294E-009)   (1.32728937887482977E-012,4.47443649167427684E-016)   (1.32728937887482977E-012,4.47443649167427585E-016) (-1.34776495499217264E-005,-4.54346178865894238E-009)
  0.40245999999999998        1.2500000000000000     
   (2.00712540623343061E-005,6.77519792209225345E-009)   (2.00750883363508753E-005,6.77777881235917371E-009)
   (2.00580772108560729E-005,6.77072535467718194E-009)   (1.97571240799194932E-012,6.67040335018814754E-016)   (1.97571240799194932E-012,6.67040335018814556E-016) (-2.00619094164057639E-005,-6.77330484630594794E-009)
  0.45245499999999994        1.2500000000000000     
   (2.85192095289372465E-005,9.64546502027462596E-009)   (2.85246580096737159E-005,9.64913954843843510E-009)
   (2.84955476295013783E-005,9.63743352783638264E-009)   (2.80679986764523995E-012,9.49463593474733686E-016)   (2.80679986764524035E-012,9.49463593474733489E-016) (-2.85009923956824951E-005,-9.64110554426252622E-009)
  0.50244999999999995        1.2500000000000000     
   (3.90566877753499713E-005,1.32410788147902635E-008)   (3.90641499090865792E-005,1.32461236232868544E-008)
   (3.90167293369193975E-005,1.32275157803627692E-008)   (3.84313209691294419E-012,1.30315248919951348E-015)   (3.84313209691294338E-012,1.30315248919951250E-015) (-3.90241851974142595E-005,-1.32325563469643896E-008)
  0.55244499999999985        1.2500000000000000     
   (5.19146702269352960E-005,1.76516509031471817E-008)   (5.19245897411781124E-005,1.76583767704106437E-008)
   (5.18504668072770981E-005,1.76298583314732157E-008)   (5.10725021257167330E-012,1.73686395076734913E-015)   (5.10725021257167006E-012,1.73686395076734755E-015) (-5.18603762412374195E-005,-1.76365773823281088E-008)
  0.60243999999999998        1.2500000000000000     
   (6.73241797683348154E-005,2.29709471179883319E-008)   (6.73370447578840403E-005,2.29797009263010383E-008)
