   99.930833333333339     
   243.16000000000000     
   1.0348945062193351        7.3510512549595683E-006
         501           1
 
   6.0000000000000000        6.0000000000000000     
   2.5000000000000001E-003   1.2500000000000000     
   (1.43116698668790425E-012,3.00191852262742800E-016)   (1.43126599638476930E-012,3.00233258532288397E-016)
   (1.43116697601304838E-012,3.00191850000802385E-016)   (1.42342534533674751E-019,2.98588543817093141E-023)   (1.42342534533674703E-019,2.98588543817092965E-023) (-1.43126598570930435E-012,-3.00233256270091059E-016)
   5.2495000000000000E-002   1.2500000000000000     
   (1.32502534328774061E-008,2.77929098891455047E-012)   (1.32511700961582030E-008,2.77967434430045547E-012)
   (1.32502098565199445E-008,2.77928175533583118E-012)   (1.31785353164404239E-015,2.76443778342978311E-019)   (1.31785353164404200E-015,2.76443778342978215E-019) (-1.32511265173163789E-008,-2.77966510967312279E-012)
  0.10249000000000000        1.2500000000000000     
   (9.86086743823438978E-008,2.06839106790524447E-011)   (9.86154962346044484E-008,2.06867636861007528E-011)
   (9.86074382432908562E-008,2.06836487482802991E-011)   (9.80740397367207972E-015,2.05731786874124899E-018)   (9.80740397367207656E-015,2.05731786874124822E-018) (-9.86142600250773391E-008,-2.06865017255827012E-011)
  0.15248500000000001        1.2500000000000000     
   (3.24752463253644632E-007,6.81224158976904294E-011)   (3.24774930068607133E-007,6.81318122888802538E-011)
   (3.24743451833472486E-007,6.81205064289085420E-011)   (3.22986813053683494E-014,6.77566791825201332E-018)   (3.22986813053683367E-014,6.77566791825201178E-018) (-3.24765918134679646E-007,-6.81299026032501512E-011)
  0.20247999999999999        1.2500000000000000     
   (7.60357937486574736E-007,1.59512278259976931E-010)   (7.60410540202923330E-007,1.59534280680221565E-010)
   (7.60320735581272960E-007,1.59504395384584626E-010)   (7.56207923747226687E-014,1.58652493107282462E-017)   (7.56207923747226435E-014,1.58652493107282400E-017) (-7.60373336176679747E-007,-1.59526396909587658E-010)
  0.25247500000000000        1.2500000000000000     
   (1.47410231161429563E-006,3.09290337651232220E-010)   (1.47420429354255384E-006,3.09333000168505150E-010)
   (1.47399017628516966E-006,3.09266576794492964E-010)   (1.46601690634549552E-013,3.07614805567957683E-017)   (1.46601690634549501E-013,3.07614805567957621E-017) (-1.47409215182018180E-006,-3.09309236613313157E-010)
  0.30247000000000002        1.2500000000000000     
   (2.53466387331687352E-006,5.31927033133170578E-010)   (2.53483923124700875E-006,5.32000406781423475E-010)
   (2.53438714268328791E-006,5.31868395408271152E-010)   (2.52067786272170934E-013,5.29027725655377572E-017)   (2.52067786272170833E-013,5.29027725655377448E-017) (-2.53456248483670986E-006,-5.31941762397134992E-010)
  0.35246499999999997        1.2500000000000000     
   (4.01072217034935974E-006,8.41944359049690218E-010)   (4.01099965220566152E-006,8.42060497429894043E-010)
   (4.01012757714209775E-006,8.41818367870679496E-010)   (3.98843557158150586E-013,8.37322281142278701E-017)   (3.98843557158150485E-013,8.37322281142278454E-017) (-4.01040502509845623E-006,-8.41934491941893912E-010)
  0.40245999999999998        1.2500000000000000     
   (5.97095826725500902E-006,1.25393803728552604E-009)   (5.97137137023048976E-006,1.25411100990696790E-009)
   (5.96980415782827174E-006,1.25369348739289036E-009)   (5.93751167196598367E-013,1.24699761407045397E-016)   (5.93751167196598166E-013,1.24699761407045372E-016) (-5.97021719500189464E-006,-1.25386643224040851E-009)
  0.45245499999999994        1.2500000000000000     
   (8.48405658935415102E-006,1.78260347781516601E-009)   (8.48464358075468195E-006,1.78284938116717545E-009)
   (8.48198404965466955E-006,1.78216431684520985E-009)   (8.43610244892590191E-013,1.77264593404767776E-016)   (8.43610244892589989E-013,1.77264593404767751E-016) (-8.48257092288568484E-006,-1.78241017031931010E-009)
  0.50244999999999995        1.2500000000000000     
   (1.16187004109379660E-005,2.44276556866488101E-009)   (1.16195042856120072E-005,2.44310254653634947E-009)
   (1.16152003000815032E-005,2.44202391163942778E-009)   (1.15523702132200475E-012,2.42898129181577868E-016)   (1.15523702132200435E-012,2.42898129181577670E-016) (-1.16160039751906129E-005,-2.44236080527673121E-009)
  0.55244499999999985        1.2500000000000000     
   (1.54435808876545952E-005,3.24941281943794814E-009)   (1.54446494472288105E-005,3.24986108773198189E-009)
   (1.54379567810934888E-005,3.24822109635211790E-009)   (1.53544483371740336E-012,3.23087267797180113E-016)   (1.53544483371740255E-012,3.23087267797180015E-016) (-1.54390250199944812E-005,-3.24866922929301100E-009)
  0.60243999999999998        1.2500000000000000     
   (2.00273847038261307E-005,4.21773470434894748E-009)   (2.00287704447241712E-005,4.21831657177936123E-009)
