   54.507727272727273     
   243.16000000000000     
   1.0349015439381894        1.1779381892393868E-005
         501           1
 
   82.000000000000000        82.000000000000000     
   2.5000000000000001E-003   1.2500000000000000     
   (4.78173076661649309E-012,1.59699549058385148E-015)   (4.81160994048061841E-012,1.61701463826912180E-015)
   (4.78173058176054956E-012,1.59699542821940481E-015)   (6.69646173447125878E-020,2.25044772539532222E-023)   (6.69646173447128887E-020,2.25044772539532281E-023) (-4.81160975476217107E-012,-1.61701457532344025E-015)
   5.2495000000000000E-002   1.2500000000000000     
   (4.42709922512381949E-008,1.47857229491936534E-011)   (4.45476221638350796E-008,1.49710693154917466E-011)
   (4.42702376449423787E-008,1.47854683691753272E-011)   (6.19972087940517002E-016,2.08353295681626915E-019)   (6.19972087940517297E-016,2.08353295681627060E-019) (-4.45468640366353179E-008,-1.49708123628294354E-011)
  0.10249000000000000        1.2500000000000000     
   (3.29466157568822733E-007,1.10043270421390402E-010)   (3.31524885680377023E-007,1.11422736314671309E-010)
   (3.29444751788369556E-007,1.10036048792105992E-010)   (4.61363230052235250E-015,1.55060239624277430E-018)   (4.61363230052235645E-015,1.55060239624277545E-018) (-3.31503380021561120E-007,-1.11415447380081145E-010)
  0.15248500000000001        1.2500000000000000     
   (1.08504857825511957E-006,3.62475651792135479E-010)   (1.09182878897295128E-006,3.67019577020675739E-010)
   (1.08489253409845318E-006,3.62423007409708772E-010)   (1.51931289676569090E-014,5.10718336775363032E-018)   (1.51931289676569185E-014,5.10718336775363263E-018) (-1.09167201671183123E-006,-3.66966441991960969E-010)
  0.20247999999999999        1.2500000000000000     
   (2.54048277403567327E-006,8.48971890420751993E-010)   (2.55635801607008981E-006,8.59614657771242561E-010)
   (2.53983859549316645E-006,8.48754564586576017E-010)   (3.55686022881359132E-014,1.19604675609111969E-017)   (3.55686022881359321E-014,1.19604675609112016E-017) (-2.55571083175116190E-006,-8.59395306427259948E-010)
  0.25247500000000000        1.2500000000000000     
   (4.92524270273357710E-006,1.64681702719250527E-009)   (4.95602085306322742E-006,1.66746207718044229E-009)
   (4.92330107213840054E-006,1.64616198022250058E-009)   (6.89473040578282928E-014,2.31973842022682082E-017)   (6.89473040578283433E-014,2.31973842022682175E-017) (-4.95407016254116480E-006,-1.66680092493910747E-009)
  0.30247000000000002        1.2500000000000000     
   (8.46881473725474062E-006,2.83398027616851447E-009)   (8.52173873468858292E-006,2.86950944425853666E-009)
   (8.46402335581424843E-006,2.83236380666585885E-009)   (1.18532657252198751E-013,3.99131556992049929E-017)   (1.18532657252198701E-013,3.99131556992049744E-017) (-8.51692499543411611E-006,-2.86787790839852190E-009)
  0.35246499999999997        1.2500000000000000     
   (1.34007002975332860E-005,4.48948540912641249E-009)   (1.34844489245320003E-005,4.54577139887305300E-009)
   (1.33904059433564211E-005,4.48601239114463226E-009)   (1.87523304442765188E-013,6.32161611183875640E-017)   (1.87523304442764961E-013,6.32161611183873668E-017) (-1.34741065328906126E-005,-4.54226600957495291E-009)
  0.40245999999999998        1.2500000000000000     
   (1.99504202376739715E-005,6.69385831397836114E-009)   (2.00751065513623107E-005,6.77778591898735106E-009)
   (1.99304401186875212E-005,6.68711757719780277E-009)   (2.79112148327954344E-013,9.42339521924817756E-017)   (2.79112148327953537E-013,9.42339521924812703E-017) (-2.00550331941970387E-005,-6.77098235099730690E-009)
  0.45245499999999994        1.2500000000000000     
   (2.83475152911052580E-005,9.52965899659228269E-009)   (2.85246906855188592E-005,9.64914829652204487E-009)
   (2.83116377925938819E-005,9.51755487956936512E-009)   (3.96485449908549295E-013,1.34120350678469075E-016)   (3.96485449908546670E-013,1.34120350678466881E-016) (-2.84886457578425701E-005,-9.63693135147237586E-009)
  0.50244999999999995        1.2500000000000000     
   (3.88215538145650623E-005,1.30820848460653904E-008)   (3.90642050293674707E-005,1.32461299512386277E-008)
   (3.87609687481405525E-005,1.30616449560156511E-008)   (5.42821853129287024E-013,1.84063726894834844E-016)   (5.42821853129279552E-013,1.84063726894830333E-016) (-3.90033372177305587E-005,-1.32254995243570475E-008)
  0.55244499999999985        1.2500000000000000     
   (5.16021257054749582E-005,1.74396662576871975E-008)   (5.19246781943154305E-005,1.76583703974055089E-008)
   (5.15047841835530068E-005,1.74068254760324291E-008)   (7.21291405735041651E-013,2.45296296912241471E-016)   (7.21291405735027212E-013,2.45296296912229737E-016) (-5.18268823747325538E-005,-1.76252234654664708E-008)
  0.60243999999999998        1.2500000000000000     
   (6.69188605353805553E-005,2.26950213028500881E-008)   (6.73371809758248167E-005,2.29796605605631971E-008)
