   99.930833333333339     
   243.16000000000000     
   1.0348945062193351        7.3510512549595683E-006
         501           1
 
   72.000000000000000        72.000000000000000     
   2.5000000000000001E-003   1.2500000000000000     
   (1.42306964721356730E-012,2.96805511010466877E-016)   (1.43126599639883925E-012,3.00233258538263131E-016)
   (1.42306963129841279E-012,2.96805507657623683E-016)   (4.42285375119107922E-020,9.27771495294157249E-024)   (4.42285375119111894E-020,9.27771495294157543E-024) (-1.43126598041486194E-012,-3.00233255156464304E-016)
   5.2495000000000000E-002   1.2500000000000000     
   (1.31752857685881295E-008,2.74793895584142862E-012)   (1.32511701535922464E-008,2.77967436868427944E-012)
   (1.31752208005608977E-008,2.74792526903320221E-012)   (4.09481536364611697E-016,8.58962094815404469E-020)   (4.09481536364611894E-016,8.58962094815404830E-020) (-1.32511049046213036E-008,-2.77966056368073228E-012)
  0.10249000000000000        1.2500000000000000     
   (9.80507631216131752E-008,2.04505833324231134E-011)   (9.86154978638129640E-008,2.06867643766734856E-011)
   (9.80489201638335306E-008,2.04501950766162542E-011)   (3.04732838379782573E-015,6.39243895900748729E-019)   (3.04732838379782731E-015,6.39243895900749017E-019) (-9.86136469363682931E-008,-2.06863727679909651E-011)
  0.15248500000000001        1.2500000000000000     
   (3.22915069896627827E-007,6.73539551468782809E-011)   (3.24774941944484398E-007,6.81318173015749394E-011)
   (3.22901634820036430E-007,6.73511247791876013E-011)   (1.00356779129866015E-014,2.10530021286945441E-018)   (1.00356779129866063E-014,2.10530021286945518E-018) (-3.24761448769171418E-007,-6.81289624915022899E-011)
  0.20247999999999999        1.2500000000000000     
   (7.56055983462980422E-007,1.57712876944757768E-010)   (7.60410589223669039E-007,1.59534301203564507E-010)
   (7.56000519552956260E-007,1.57701192358080515E-010)   (2.34962522454695927E-014,4.92951589190636887E-018)   (2.34962522454695990E-014,4.92951589190637041E-018) (-7.60354885465324208E-007,-1.59522515711212547E-010)
  0.25247500000000000        1.2500000000000000     
   (1.46576210294174178E-006,3.05801343389774303E-010)   (1.47420444127806135E-006,3.09333061191863079E-010)
   (1.46559492241646323E-006,3.05766123438065171E-010)   (4.55502240825692345E-014,9.55781832167972217E-018)   (4.55502240825692534E-014,9.55781832167972525E-018) (-1.47403653779008022E-006,-3.09297537085513028E-010)
  0.30247000000000002        1.2500000000000000     
   (2.52032304097115543E-006,5.25926506098059107E-010)   (2.53483959575988471E-006,5.32000554304732376E-010)
   (2.51991047068220656E-006,5.25839589788617664E-010)   (7.83180329610285501E-014,1.64370114001579422E-017)   (7.83180329610285880E-014,1.64370114001579484E-017) (-2.53442524133619988E-006,-5.31912887392478067E-010)
  0.35246499999999997        1.2500000000000000     
   (3.98802990079108580E-006,8.32446625527852605E-010)   (4.01100043525291747E-006,8.42060805235345761E-010)
   (3.98714344374380298E-006,8.32259875203935011E-010)   (1.23919201791862719E-013,2.60152903772769427E-017)   (1.23919201791862744E-013,2.60152903772769488E-017) (-4.01011014471044581E-006,-8.41872442131557090E-010)
  0.40245999999999998        1.2500000000000000     
   (5.93717550110921691E-006,1.23979260862586850E-009)   (5.97137288970134024E-006,1.25411158375491560E-009)
   (5.93545489562256046E-006,1.23943012756496256E-009)   (1.84472155732199531E-013,3.87428871682445891E-017)   (1.84472155732199556E-013,3.87428871682445891E-017) (-5.96964484338066055E-006,-1.25374597225846402E-009)
  0.45245499999999994        1.2500000000000000     
   (8.43605437055226704E-006,1.76249415051583548E-009)   (8.48464630860933337E-006,1.78285035735350331E-009)
   (8.43296454969262776E-006,1.76184321534470947E-009)   (2.62094090875541452E-013,5.50728323420690319E-017)   (2.62094090875541553E-013,5.50728323420690381E-017) (-8.48154312551188623E-006,-1.78219380058399633E-009)
  0.50244999999999995        1.2500000000000000     
   (1.15529634294590533E-005,2.41520875932078570E-009)   (1.16195088908314113E-005,2.44310408081339477E-009)
   (1.15477453833591949E-005,2.41410946787404818E-009)   (3.58900643950082776E-013,7.54618356889898203E-017)   (3.58900643950082776E-013,7.54618356889897834E-017) (-1.16142682785969670E-005,-2.44199529559480973E-009)
  0.55244499999999985        1.2500000000000000     
   (1.53562010686627775E-005,3.21275551846760808E-009)   (1.54446568444413087E-005,3.24986332909433270E-009)
   (1.53478166127679027E-005,3.21098915380522069E-009)   (4.77005986384486976E-013,1.00371301040823366E-016)   (4.77005986384486976E-013,1.00371301040823292E-016) (-1.54362361283003091E-005,-3.24808170943859808E-009)
  0.60243999999999998        1.2500000000000000     
   (1.99140704416518362E-005,4.17015274584365499E-009)   (2.00287818476222773E-005,4.21831961460158350E-009)
