   54.507727272727273     
   243.16000000000000     
   1.0349015439381894        1.1779381892393868E-005
         501           1
 
   22.000000000000000        22.000000000000000     
   2.5000000000000001E-003   1.2500000000000000     
   (4.80733417292366909E-012,1.61414985952299083E-015)   (4.81160994033110632E-012,1.61701463816739089E-015)
   (4.80733404370437904E-012,1.61414981569928343E-015)   (4.46124674918834484E-019,1.49926976323796340E-022)   (4.46124674918834773E-019,1.49926976323796340E-022) (-4.81160981101879884E-012,-1.61701459428081896E-015)
   5.2495000000000000E-002   1.2500000000000000     
   (4.45080352398284903E-008,1.49445454514676518E-011)   (4.45476215534620459E-008,1.49710689006279732E-011)
   (4.45075077488902859E-008,1.49443665569391706E-011)   (4.13033444279937882E-015,1.38807667546517546E-018)   (4.13033444279937882E-015,1.38807667546517546E-018) (-4.45470936828080769E-008,-1.49708897494788303E-011)
  0.10249000000000000        1.2500000000000000     
   (3.31230259279629632E-007,1.11225319631998228E-010)   (3.31524868368609862E-007,1.11422724619765110E-010)
   (3.31215295963269376E-007,1.11220244934646732E-010)   (3.07370611421014741E-014,1.03304636772122274E-017)   (3.07370611421014741E-014,1.03304636772122274E-017) (-3.31509894280522245E-007,-1.11417642642815545E-010)
  0.15248500000000001        1.2500000000000000     
   (1.09085839337060398E-006,3.66369243182506862E-010)   (1.09182866280973223E-006,3.67019493176244918E-010)
   (1.09074931265881729E-006,3.66332249240025547E-010)   (1.01222467331998853E-013,3.40260196888614847E-017)   (1.01222467331998853E-013,3.40260196888614724E-017) (-1.09171950357235031E-006,-3.66982446165940689E-010)
  0.20247999999999999        1.2500000000000000     
   (2.55408568381493557E-006,8.58091299395470127E-010)   (2.55635749546366527E-006,8.59614322782708273E-010)
   (2.55363537359691374E-006,8.57938579723945654E-010)   (2.36979554966470005E-013,7.96878735010186437E-017)   (2.36979554966470005E-013,7.96878735010186560E-017) (-2.55590686106803090E-006,-8.59461384029925192E-010)
  0.25247500000000000        1.2500000000000000     
   (4.95161476984572667E-006,1.66450670686626916E-009)   (4.95601928470816331E-006,1.66746112233041012E-009)
   (4.95025746099822760E-006,1.66404638401775961E-009)   (4.59388170944952914E-013,1.54561569807060010E-016)   (4.59388170944952813E-013,1.54561569807060010E-016) (-4.95466099870611244E-006,-1.66700013911369659E-009)
  0.30247000000000002        1.2500000000000000     
   (8.51416108853862320E-006,2.86442282557616561E-009)   (8.52173486687803449E-006,2.86950728870919879E-009)
   (8.51081158241346620E-006,2.86328685920315667E-009)   (7.89810734359400460E-013,2.65950632120691466E-016)   (7.89810734359400157E-013,2.65950632120691564E-016) (-8.51838294928156595E-006,-2.86836969264596607E-009)
  0.35246499999999997        1.2500000000000000     
   (1.34724554885214111E-005,4.53771236543594541E-009)   (1.34844406206290875E-005,4.54576736692480364E-009)
   (1.34652588692850446E-005,4.53527166615860714E-009)   (1.24958788633109193E-012,4.21249649109548558E-016)   (1.24958788633109234E-012,4.21249649109548410E-016) (-1.34772388200131325E-005,-4.54332316604634782E-009)
  0.40245999999999998        1.2500000000000000     
   (2.00572465435936269E-005,6.76576871717269789E-009)   (2.00750904478656448E-005,6.77777963615659192E-009)
   (2.00432784121170346E-005,6.76103147832165855E-009)   (1.86003408358122260E-012,6.27985050784227115E-016)   (1.86003408358122179E-012,6.27985050784227016E-016) (-2.00611122592787397E-005,-6.77303560052174195E-009)
  0.45245499999999994        1.2500000000000000     
   (2.84993057667272006E-005,9.63204011923898958E-009)   (2.85246617975532312E-005,9.64914056249393967E-009)
   (2.84742230446989235E-005,9.62353338088483626E-009)   (2.64243357138293237E-012,8.93863105740605817E-016)   (2.64243357138293116E-012,8.93863105740604831E-016) (-2.84995610150660063E-005,-9.64062161827099558E-009)
  0.50244999999999995        1.2500000000000000     
   (3.90294292491527513E-005,1.32226469865823929E-008)   (3.90641562988673261E-005,1.32461243567138171E-008)
   (3.89870716062692925E-005,1.32082814468619541E-008)   (3.61803586159414255E-012,1.22682581056859893E-015)   (3.61803586159413770E-012,1.22682581056859637E-015) (-3.90217681551774376E-005,-1.32317382035152147E-008)
  0.55244499999999985        1.2500000000000000     
   (5.18784369796807934E-005,1.76270754855875943E-008)   (5.19245999951832227E-005,1.76583760312627908E-008)
   (5.18103789369203963E-005,1.76039935807661694E-008)   (4.80805117857850144E-012,1.63511359587404980E-015)   (4.80805117857849336E-012,1.63511359587404408E-015) (-5.18564929421405090E-005,-1.76352610025390765E-008)
  0.60243999999999998        1.2500000000000000     
   (6.72771901707914133E-005,2.29389582763250017E-008)   (6.73370605492937377E-005,2.29796962459654609E-008)
