   31.557105263157897     
   243.16000000000000     
   1.0349027919531295        1.7696383779528649E-005
         501           1
 
   53.000000000000000        53.000000000000000     
   2.5000000000000001E-003   1.2500000000000000     
   (1.42978261882505203E-011,7.18929486803191000E-015)   (1.43558105684725049E-011,7.24765717677256299E-015)
   (1.42978247444216552E-011,7.18929413483103286E-015)   (8.63954044848084359E-019,4.36174794757711020E-022)   (8.63954044848089945E-019,4.36174794757710644E-022) (-1.43558091201515821E-011,-7.24765643901986218E-015)
   5.2495000000000000E-002   1.2500000000000000     
   (1.32374629395930169E-007,6.65636558156796459E-011)   (1.32911470224005542E-007,6.71040212876953372E-011)
   (1.32368735549234299E-007,6.65606628184923420E-011)   (7.99845530269128523E-015,4.03823925838735588E-018)   (7.99845530269128049E-015,4.03823925838735280E-018) (-1.32905558040619674E-007,-6.71010097093933250E-011)
  0.10249000000000000        1.2500000000000000     
   (9.85140291590574071E-007,4.95485477107893619E-010)   (9.89135712250086198E-007,4.99507967319711289E-010)
   (9.84973106296591289E-007,4.95400577385957130E-010)   (5.95175786661951950E-014,3.00560011532195065E-017)   (5.95175786661951445E-014,3.00560011532194818E-017) (-9.88968006803050087E-007,-4.99422540516362287E-010)
  0.15248500000000001        1.2500000000000000     
   (3.24443735280159067E-006,1.63280908008534013E-009)   (3.25759627752090313E-006,1.64606538469398215E-009)
   (3.24321865578830492E-006,1.63219020195987541E-009)   (1.95973485801356128E-013,9.90252448046196983E-017)   (1.95973485801355951E-013,9.90252448046195750E-017) (-3.25637378876594570E-006,-1.64544266426108560E-009)
  0.20247999999999999        1.2500000000000000     
   (7.59644788352810722E-006,3.82745857652276868E-009)   (7.62725966047927793E-006,3.85853492482836522E-009)
   (7.59141718421778439E-006,3.82490387924354893E-009)   (4.58716373304624991E-013,2.32057889387192539E-016)   (4.58716373304624284E-013,2.32057889387191997E-016) (-7.62221330823836105E-006,-3.85596436582917980E-009)
  0.25247500000000000        1.2500000000000000     
   (1.47274371378155489E-005,7.43445075258429291E-009)   (1.47871785966203732E-005,7.49481934976179160E-009)
   (1.47122751826122614E-005,7.42675114432839495E-009)   (8.88999758201850703E-013,4.50583755166911856E-016)   (8.88999758201847472E-013,4.50583755166908602E-016) (-1.47719694622521360E-005,-7.48707193256460937E-009)
  0.30247000000000002        1.2500000000000000     
   (2.53237785540228509E-005,1.28193375496176686E-008)   (2.54265143964659678E-005,1.29234454424355440E-008)
   (2.52863667630408648E-005,1.28003388020033745E-008)   (1.52794851446026449E-012,7.76603212212121336E-016)   (1.52794851446024793E-012,7.76603212212106742E-016) (-2.53889861815966797E-005,-1.29043287164861545E-008)
  0.35246499999999997        1.2500000000000000     
   (4.00719863136003829E-005,2.03638762967511371E-008)   (4.02345765707390706E-005,2.05292813634148521E-008)
   (3.99916154403576565E-005,2.03230613583694647E-008)   (2.41652802842559248E-012,1.23301433680950443E-015)   (2.41652802842552786E-012,1.23301433680944822E-015) (-4.01539555657057589E-005,-2.04882129464259366E-008)
  0.40245999999999998        1.2500000000000000     
   (5.96587323347137421E-005,3.04729135811620566E-008)   (5.99008296883163136E-005,3.07204825957304293E-008)
   (5.95027619787577672E-005,3.03937058139100971E-008)   (3.59551147934544707E-012,1.84401404981023894E-015)   (3.59551147934526209E-012,1.84401404981005316E-015) (-5.97443738599882582E-005,-3.06407828562808525E-008)
  0.45245499999999994        1.2500000000000000     
   (8.47708848124167382E-005,4.35824751369989322E-008)   (8.51149496861413712E-005,4.39366416701682059E-008)
   (8.44908556606992493E-005,4.34402633006795951E-008)   (5.10545021147939558E-012,2.63557174937863757E-015)   (5.10545021147885678E-012,2.63557174937812836E-015) (-8.48340488167747951E-005,-4.37935464018365950E-008)
  0.50244999999999995        1.2500000000000000     
   (1.16095522617644980E-004,6.01690290414400020E-008)   (1.16566803180817463E-004,6.06581544908028146E-008)
   (1.15622723772604104E-004,5.99289148667626070E-008)   (6.98663961039026937E-012,3.63597621251038758E-015)   (6.98663961038889935E-012,3.63597621250899288E-015) (-1.16092532331627630E-004,-6.04165484462527363E-008)
  0.55244499999999985        1.2500000000000000     
   (1.54319962582763861E-004,8.07599370415051699E-008)   (1.54946554430100344E-004,8.14167458274099155E-008)
   (1.53560456349513015E-004,8.03742062997871898E-008)   (9.27909280879414382E-012,4.87645231042305443E-015)   (9.27909280879101604E-012,4.87645231041988242E-015) (-1.54184683211507767E-004,-8.10286179920674516E-008)
  0.60243999999999998        1.2500000000000000     
   (2.00131785062256264E-004,1.05945016064730157E-007)   (2.00944570812291388E-004,1.06807134661420375E-007)
