   31.557105263157897     
   243.16000000000000     
   1.6628478858596798        3.9269522399375847E-004
         501           1
 
   90.000000000000000        90.000000000000000     
   2.5000000000000001E-003   1.2500000000000000     
 (  2.1485444657575295E-010,  9.3722120606424212E-014) (  2.3750824899747705E-010,  1.1452777369838983E-013)
 (  2.1485441550743920E-010,  9.3722102237645374E-014) ( -1.4543184249164856E-033, -7.0128028255917236E-037) (  1.4543184249164856E-033,  7.0128028255917236E-037) ( -2.3750821540098387E-010, -1.1452775255129452E-013)
   5.2495000000000000E-002   1.2500000000000000     
 (  1.9892697599449816E-006,  8.6830399445489408E-010) (  2.1990225620646963E-006,  1.0610683221895836E-009)
 (  1.9891429348351900E-006,  8.6822900937158328E-010) ( -1.3464480588617248E-029, -6.4968654221004710E-033) (  1.3464480588617248E-029,  6.4968654221004710E-033) ( -2.1988854163818415E-006, -1.0609819952209026E-009)
  0.10249000000000000        1.2500000000000000     
 (  1.4805670077993678E-005,  6.4885023189505809E-009) (  1.6366988263786485E-005,  7.9291045340768150E-009)
 (  1.4802072442768233E-005,  6.4863751272225245E-009) ( -1.0020048554999390E-028, -4.8543132889338480E-032) (  1.0020048554999383E-028,  4.8543132889338419E-032) ( -1.6363097849636728E-005, -7.9266555746489291E-009)
  0.15248500000000001        1.2500000000000000     
 (  4.8768214674203501E-005,  2.1596104136714910E-008) (  5.3911991489336311E-005,  2.6391773574155992E-008)
 (  4.8741988459658708E-005,  2.1580596050184972E-008) ( -3.2998150877852603E-028, -1.6154009240000028E-031) (  3.2998150877852383E-028,  1.6154009239999785E-031) ( -5.3883630764951263E-005, -2.6373919446652754E-008)
  0.20247999999999999        1.2500000000000000     
 (  1.1420943388810110E-004,  5.1579436426786605E-008) (  1.2625869189943485E-004,  6.3036046384070445E-008)
 (  1.1410116662139527E-004,  5.1515408851111741E-008) ( -7.7255738650089863E-028, -3.8572471742247382E-031) (  7.7255738650086975E-028,  3.8572471742244155E-031) ( -1.2614161179684056E-004, -6.2962331501367683E-008)
  0.25247500000000000        1.2500000000000000     
 (  2.2148224031205124E-004,  1.0320598657942526E-007) (  2.4485672640211478E-004,  1.2613707075089265E-007)
 (  2.2115590714193129E-004,  1.0301297015689341E-007) ( -1.4976448189086103E-027, -7.7158377954229514E-031) (  1.4976448189084067E-027,  7.7158377954206051E-031) ( -2.4450382573463109E-004, -1.2591484604230056E-007)
  0.30247000000000002        1.2500000000000000     
 (  3.8096663035720935E-004,  1.8563152898925019E-007) (  4.2118895179146012E-004,  2.2689358343229980E-007)
 (  3.8016132626630901E-004,  1.8515512552863093E-007) ( -2.5749168928298329E-027, -1.3873898579936692E-030) (  2.5749168928287865E-027,  1.3873898579924841E-030) ( -4.2031807296913289E-004, -2.2634507243415105E-007)
  0.35246499999999997        1.2500000000000000     
 (  6.0307629482218329E-004,  3.1169257922897915E-007) (  6.6677944982461836E-004,  3.8101115977865422E-007)
 (  6.0134606525237794E-004,  3.1066875909793068E-007) ( -4.0739912011925458E-027, -2.3288671327725480E-030) (  4.0739912011884132E-027,  2.3288671327678491E-030) ( -6.6490829674429274E-004, -3.7983233572411617E-007)
  0.40245999999999998        1.2500000000000000     
 (  8.9826517026018972E-004,  4.9948272401949516E-007) (  9.9320172496444458E-004,  6.1063483243921323E-007)
 (  8.9490695092245059E-004,  4.9749496923062141E-007) ( -6.0644192047131622E-027, -3.7309962529592266E-030) (  6.0644192046994421E-027,  3.7309962529436617E-030) ( -9.8956991115175912E-004, -6.0834604337657371E-007)
  0.45245499999999994        1.2500000000000000     
 (  1.2770341046309717E-003,  7.7421382596939173E-007) (  1.4120869026304948E-003,  9.4663341859239511E-007)
 (  1.2710037827024332E-003,  7.7064303289220459E-007) ( -8.6156756688098603E-027, -5.7819724646996896E-030) (  8.6156756687706423E-027,  5.7819724646549909E-030) ( -1.4055651374120916E-003, -9.4252165331895911E-007)
  0.50244999999999995        1.2500000000000000     
 (  1.7499372367275536E-003,  1.1703623234450549E-006) (  1.9351312730170732E-003,  1.4312374114094263E-006)
 (  1.7397538474473431E-003,  1.1643293216310245E-006) ( -1.1797144179821677E-026, -8.7393281305822850E-030) (  1.1797144179721004E-026,  8.7393281304674024E-030) ( -1.9241176974840021E-003, -1.4242900284985762E-006)
  0.55244499999999985        1.2500000000000000     
 (  2.3275886912357967E-003,  1.7341027729599375E-006) (  2.5741051287059315E-003,  2.1210331202349572E-006)
 (  2.3112267686935034E-003,  1.7244032296997664E-006) ( -1.5678110678822794E-026, -1.2948235778160141E-029) (  1.5678110678586883E-026,  1.2948235777889769E-029) ( -2.5564088113333603E-003, -2.1098627628286584E-006)
  0.60243999999999998        1.2500000000000000     
 (  3.0206688688670493E-003,  2.5260272916300672E-006) (  3.3408598538591278E-003,  3.0903166016602997E-006)
