   54.507727272727273     
   243.16000000000000     
   1.6628203354404740        2.6138996337685897E-004
         501           1
 
   90.000000000000000        90.000000000000000     
   2.5000000000000001E-003   1.2500000000000000     
 (  7.2012712038540898E-011,  2.0910519069516086E-014) (  7.9605323112403213E-011,  2.5552341606193713E-014)
 (  7.2012708548295084E-011,  2.0910517695887713E-014) ( -4.8744200265877184E-034, -1.5646296115665667E-037) (  4.8744200265877184E-034,  1.5646296115665675E-037) ( -7.9605319338149253E-011, -2.5552340024807537E-014)
   5.2495000000000000E-002   1.2500000000000000     
 (  6.6672721999225692E-007,  1.9363609568726616E-010) (  7.3702409987760042E-007,  2.3662093363042283E-010)
 (  6.6671297228536196E-007,  1.9363048830008058E-010) ( -4.5128980990338627E-030, -1.4488625959376651E-033) (  4.5128980990338627E-030,  1.4488625959376651E-033) ( -7.3700869279993662E-007, -2.3661447813440867E-010)
  0.10249000000000000        1.2500000000000000     
 (  4.9619626735943652E-006,  1.4427846861581128E-009) (  5.4851506911333403E-006,  1.7630761150357566E-009)
 (  4.9615585067009910E-006,  1.4426256181022065E-009) ( -3.3584792548685883E-029, -1.0795082283798608E-032) (  3.3584792548685883E-029,  1.0795082283798606E-032) ( -5.4847136355590102E-006, -1.7628929877105954E-009)
  0.15248500000000001        1.2500000000000000     
 (  1.6342349104209452E-005,  4.7664357554921395E-009) (  1.8065591200832739E-005,  5.8246225597629229E-009)
 (  1.6339402745265717E-005,  4.7652761270643846E-009) ( -1.1060476200679765E-028, -3.5660822410018089E-032) (  1.1060476200679758E-028,  3.5660822410018056E-032) ( -1.8062405077645710E-005, -5.8232875302745971E-009)
  0.20247999999999999        1.2500000000000000     
 (  3.8266001424075528E-005,  1.1226140894748145E-008) (  4.2301366797118415E-005,  1.3718631322777299E-008)
 (  3.8253837990644887E-005,  1.1221353439092169E-008) ( -2.5895891197293538E-028, -8.3982967645469588E-032) (  2.5895891197293502E-028,  8.3982967645469326E-032) ( -4.2288213503944964E-005, -1.3713119701867450E-008)
  0.25247500000000000        1.2500000000000000     
 (  7.4193326926394159E-005,  2.1973309601429239E-008) (  8.2018306466118270E-005,  2.6852449523614574E-008)
 (  7.4156663620041324E-005,  2.1958878476538846E-008) ( -5.0202963159244045E-028, -1.6436528678165228E-031) (  5.0202963159243785E-028,  1.6436528678165025E-031) ( -8.1978659336259493E-005, -2.6835835376214306E-008)
  0.30247000000000002        1.2500000000000000     
 (  1.2758778513536663E-004,  3.8314851103471075E-008) (  1.4104597515204192E-004,  4.6823693240238635E-008)
 (  1.2749730688518725E-004,  3.8279235721237993E-008) ( -8.6319442365103019E-028, -2.8656794391293590E-031) (  8.6319442365101745E-028,  2.8656794391292583E-031) ( -1.4094813288154846E-004, -4.6782689875672004E-008)
  0.35246499999999997        1.2500000000000000     
 (  2.0191662063131824E-004,  6.1797199226045209E-008) (  2.2321856419354715E-004,  7.5523047563843845E-008)
 (  2.0172221701774304E-004,  6.1720669902123696E-008) ( -1.3658245057269729E-027, -4.6213482450345161E-031) (  1.3658245057269209E-027,  4.6213482450341141E-031) ( -2.2300833683407085E-004, -7.5434939723775999E-008)
  0.40245999999999998        1.2500000000000000     
 (  3.0065161439249768E-004,  9.4308724062804944E-008) (  3.3237588616787518E-004,  1.1525958626015068E-007)
 (  3.0027427826079950E-004,  9.4160168844972213E-008) ( -2.0332840529238514E-027, -7.0515875188244986E-031) (  2.0332840529236767E-027,  7.0515875188231901E-031) ( -3.3196783345172724E-004, -1.1508855316072972E-007)
  0.45245499999999994        1.2500000000000000     
 (  4.2726984551308823E-004,  1.3820055038669382E-007) (  4.7236419822299012E-004,  1.6890864775997706E-007)
 (  4.2659223379404310E-004,  1.3793375211181247E-007) ( -2.8889283930452256E-027, -1.0331848175584459E-030) (  2.8889283930447359E-027,  1.0331848175580724E-030) ( -4.7163142062647384E-004, -1.6860147573527721E-007)
  0.50244999999999995        1.2500000000000000     
 (  5.8525449439203177E-004,  1.9642579775761911E-007) (  6.4703713201408840E-004,  2.4008240095235111E-007)
