   31.557105263157897     
   243.16000000000000     
   1.1441521580944181        7.5230123986481709E-005
         501           1
 
   90.000000000000000        90.000000000000000     
   2.5000000000000001E-003   1.2500000000000000     
 (  5.6882791596002046E-011,  2.8239023981171396E-014) (  5.8356420195257580E-011,  2.9721118076607784E-014)
 (  5.6882784768283362E-011,  2.8239020430712454E-014) ( -3.5732997540573480E-034, -1.8198934022357976E-037) (  3.5732997540573523E-034,  1.8198934022357965E-037) ( -5.8356413235038960E-011, -2.9721114389314488E-014)
   5.2495000000000000E-002   1.2500000000000000     
 (  5.2664567500396576E-007,  2.6148834578534679E-010) (  5.4028940401146590E-007,  2.7521247413547786E-010)
 (  5.2661780362082577E-007,  2.6147385244466599E-010) ( -3.3081532989360066E-030, -1.6851075125118748E-033) (  3.3081532989360066E-030,  1.6851075125118748E-033) ( -5.4026099174817604E-007, -2.7519742221802771E-010)
  0.10249000000000000        1.2500000000000000     
 (  3.9194037482886338E-006,  1.9478631588581971E-009) (  4.0209474868012131E-006,  2.0501006441633044E-009)
 (  3.9186131475461774E-006,  1.9474520371760227E-009) ( -2.4616517798913834E-029, -1.2550895396932644E-032) (  2.4616517798913829E-029,  1.2550895396932641E-032) ( -4.0201415430558062E-006, -2.0496736773519184E-009)
  0.15248500000000001        1.2500000000000000     
 (  1.2908468154859911E-005,  6.4309042841244551E-009) (  1.3242924059843700E-005,  6.7684670839426564E-009)
 (  1.2902705082919450E-005,  6.4279073823244407E-009) ( -8.1055374878132274E-029, -4.1427773137059199E-032) (  8.1055374878132162E-029,  4.1427773137059079E-032) ( -1.3237049140758730E-005, -6.7653546729227889E-009)
  0.20247999999999999        1.2500000000000000     
 (  3.0224872272000270E-005,  1.5128083083376929E-008) (  3.1008072768338005E-005,  1.5922247337537946E-008)
 (  3.0201082765987756E-005,  1.5115711890810619E-008) ( -1.8972872523143949E-028, -9.7424914461197153E-032) (  1.8972872523143810E-028,  9.7424914461195729E-032) ( -3.0983821539150481E-005, -1.5909399296080352E-008)
  0.25247500000000000        1.2500000000000000     
 (  5.8600988584310158E-005,  2.9553354251129344E-008) (  6.0119676441813341E-005,  3.1105000131328686E-008)
 (  5.8529289971957228E-005,  2.9516068123215642E-008) ( -3.6770200980366306E-028, -1.9025001189247273E-031) (  3.6770200980365355E-028,  1.9025001189246274E-031) ( -6.0046586152114124E-005, -3.1066276702116784E-008)
  0.30247000000000002        1.2500000000000000     
 (  1.0077094805080657E-004,  5.1387531527860149E-008) (  1.0338291257019059E-004,  5.4086010162619409E-008)
 (  1.0059403407153649E-004,  5.1295526313627818E-008) ( -6.3198949183304398E-028, -3.3065525718323641E-031) (  6.3198949183299349E-028,  3.3065525718318443E-031) ( -1.0320256436006120E-004, -5.3990458017755421E-008)
  0.35246499999999997        1.2500000000000000     
 (  1.5947109721257008E-004,  8.2568152634972198E-008) (  1.6360532232815146E-004,  8.6904966954930762E-008)
 (  1.5909103900588743E-004,  8.2370492793419058E-008) ( -9.9954169740071015E-028, -5.3100932588990173E-031) (  9.9954169740051590E-028,  5.3100932588969802E-031) ( -1.6321788570662475E-004, -8.6699686220460813E-008)
  0.40245999999999998        1.2500000000000000     
 (  2.3744038705182649E-004,  1.2539870200935045E-007) (  2.4359722838237605E-004,  1.3198699194806756E-007)
 (  2.3670283787359398E-004,  1.2501509820261544E-007) ( -1.4872325881193714E-027, -8.0599397100043802E-031) (  1.4872325881187192E-027,  8.0599397099976434E-031) ( -2.4284535874998788E-004, -1.3158859621627731E-007)
  0.45245499999999994        1.2500000000000000     
 (  3.3742079165291944E-004,  1.8267693137690510E-007) (  3.4617228391182960E-004,  1.9227791034799286E-007)
 (  3.3609660470286436E-004,  1.8198816472580711E-007) ( -2.1118475924163820E-027, -1.1734245884623897E-030) (  2.1118475924145195E-027,  1.1734245884604456E-030) ( -3.4482238265656773E-004, -1.9156258074216880E-007)
  0.50244999999999995        1.2500000000000000     
 (  4.6215781628097233E-004,  2.5784220632520681E-007) (  4.7414779622357726E-004,  2.7139956792280425E-007)
 (  4.5992208639547994E-004,  2.5667919886616699E-007) ( -2.8900703196332540E-027, -1.6551935241261408E-030) (  2.8900703196285241E-027,  1.6551935241211602E-030) ( -4.7186864424767454E-004, -2.7019170075188032E-007)
  0.55244499999999985        1.2500000000000000     
 (  6.1440074120882313E-004,  3.5514145197659395E-007) (  6.3034519804613693E-004,  3.7382475636739439E-007)
 (  6.1080928327892476E-004,  3.5327298034459243E-007) ( -3.8384702514075226E-027, -2.2783334373638255E-030) (  3.8384702513963747E-027,  2.2783334373520476E-030) ( -6.2668397526542382E-004, -3.7188420067549952E-007)
  0.60243999999999998        1.2500000000000000     
 (  7.9690321819983966E-004,  4.7981355482870472E-007) (  8.1759053569584802E-004,  5.0507190516638108E-007)
 (  7.9136649549246059E-004,  4.7693259917034089E-007) ( -4.9734906178273144E-027, -3.0762016675604034E-030) (  4.9734906178030863E-027,  3.0762016675349292E-030) ( -8.1194624080887297E-004, -5.0207978232707707E-007)
  0.65243499999999988        1.2500000000000000     
 (  1.0124234238095945E-003,  6.3829176171887481E-007) (  1.0387149949334679E-003,  6.7191858807752613E-007)
 (  1.0041779419794159E-003,  6.3400047687370063E-007) ( -6.3114365931233627E-027, -4.0897797473701128E-030) (  6.3114365930742902E-027,  4.0897797473178416E-030) ( -1.0303092799792950E-003, -6.6746167893505520E-007)
  0.70242999999999989        1.2500000000000000     
 (  1.2637246737051337E-003,  8.3842386251117479E-007) (  1.2965547911165944E-003,  8.8263428645188889E-007)
 (  1.2518018573274871E-003,  8.3221714747459404E-007) ( -7.8684597064891627E-027, -5.3690907218500497E-030) (  7.8684597063932936E-027,  5.3690907217482727E-030) ( -1.2844002304339063E-003, -8.7618796122114752E-007)
  0.75242499999999990        1.2500000000000000     
 (  1.5535757841755888E-003,  1.0897097657126034E-006) (  1.5939525093473113E-003,  1.1472312339873591E-006)
 (  1.5367683557722517E-003,  1.0809574003684396E-006) ( -9.6605512190561861E-027, -6.9747270428518307E-030) (  9.6605512188790569E-027,  6.9747270426633463E-030) ( -1.5768183171209059E-003, -1.1381408926622672E-006)
  0.80241999999999991        1.2500000000000000     
 (  1.8847509926283354E-003,  1.4035558670357176E-006) (  1.9337563555016219E-003,  1.4777335246707450E-006)
 (  1.8615768677959750E-003,  1.3914831651021382E-006) ( -1.1703522834728723E-026, -8.9794900480463235E-030) (  1.1703522834413019E-026,  8.9794900477091304E-030) ( -1.9101315747530473E-003, -1.4651944920602360E-006)
  0.85241499999999992        1.2500000000000000     
 (  2.2600312357561282E-003,  1.7935459548818567E-006) (  2.3188217575500114E-003,  1.8884639581907731E-006)
 (  2.2286949680152351E-003,  1.7772128674581916E-006) ( -1.4013001959670018E-026, -1.1470137758534694E-029) (  1.4013001959123668E-026,  1.1470137757953878E-029) ( -2.2868759439856590E-003, -1.8714997703943495E-006)
  0.90240999999999982        1.2500000000000000     
 (  2.6822032376027402E-003,  2.2757283997252612E-006) (  2.7520103883039901E-003,  2.3963481374644119E-006)
 (  2.6405550185934186E-003,  2.2540069809595116E-006) ( -1.6604411226142891E-026, -1.4549237876872549E-029) (  1.6604411225229130E-026,  1.4549237875898666E-029) ( -2.7095518072693440E-003, -2.3737871178824802E-006)
  0.95240499999999984        1.2500000000000000     
 (  3.1540611036842813E-003,  2.8689177443325021E-006) (  3.2361920308720394E-003,  3.0212343277778258E-006)
 (  3.0995533587432319E-003,  2.8404678576931228E-006) ( -1.9492965649079662E-026, -1.8337116731860280E-029) (  1.9492965647604844E-026,  1.8337116730280030E-029) ( -3.1806233915615575E-003, -2.9916843355130293E-006)
   1.0024000000000000        1.2500000000000000     
 (  3.6784056119096224E-003,  3.5950135209664076E-006) (  3.7742432585625924E-003,  3.7862311874757738E-006)
 (  3.6080472049221709E-003,  3.5582566388718785E-006) ( -2.2693650363229081E-026, -2.2973916969701783E-029) (  2.2693650360892453E-026,  2.2973916967197063E-029) ( -3.7025150161032042E-003, -3.7480523751181927E-006)
   1.0523950000000000        1.2500000000000000     
 (  4.2580455735511781E-003,  4.4793304513665121E-006) (  4.3690498348920312E-003,  4.7180592551345875E-006)
 (  4.1683536557456336E-003,  4.4324213579128631E-006) ( -2.6221221355975088E-026, -2.8621738566584778E-029) (  2.6221221352351259E-026,  2.8621738562692879E-029) ( -4.2776110840992950E-003, -4.6693346487729818E-006)
   1.1023899999999998        1.2500000000000000     
