   31.557105263157897     
   243.16000000000000     
   1.3854550450625656        2.1381329825355091E-004
         501           1
 
   90.000000000000000        90.000000000000000     
   2.5000000000000001E-003   1.2500000000000000     
 (  1.3932036817423272E-010,  6.5876753124504355E-014) (  1.4850526444713146E-010,  7.4849122679134403E-014)
 (  1.3932035003424603E-010,  6.5876743155837382E-014) ( -9.0933238257088983E-034, -4.5831864301157075E-037) (  9.0933238257088983E-034,  4.5831864301157075E-037) ( -1.4850524539994529E-010, -7.4849111743413676E-014)
   5.2495000000000000E-002   1.2500000000000000     
 (  1.2899060633635211E-006,  6.1015916906650674E-010) (  1.3749473718713324E-006,  6.9326460777872672E-010)
 (  1.2898320139112360E-006,  6.1011847553151492E-010) ( -8.4187127518876552E-030, -4.2448200012650083E-033) (  8.4187127518876552E-030,  4.2448200012650083E-033) ( -1.3748696190818318E-006, -6.9321996653801254E-010)
  0.10249000000000000        1.2500000000000000     
 (  9.6001055278566434E-006,  4.5519889019846426E-009) (  1.0233074766293258E-005,  5.1720296918543160E-009)
 (  9.5980050110108546E-006,  4.5508345468293777E-009) ( -6.2647831832970991E-029, -3.1663834569543676E-032) (  6.2647831832970935E-029,  3.1663834569543649E-032) ( -1.0230869195113374E-005, -5.1707633475017147E-009)
  0.15248500000000001        1.2500000000000000     
 (  3.1619702618648914E-005,  1.5086807973772564E-008) (  3.3704772458554547E-005,  1.7142084997147057E-008)
 (  3.1604390608360812E-005,  1.5078392826311577E-008) ( -2.0629706954853294E-028, -1.0492334689623600E-031) (  2.0629706954853227E-028,  1.0492334689623517E-031) ( -3.3688694591604373E-005, -1.7132853405203143E-008)
  0.20247999999999999        1.2500000000000000     
 (  7.4043210545415543E-005,  3.5750289352411918E-008) (  7.8926662103348828E-005,  4.0621418368281076E-008)
 (  7.3980001900946556E-005,  3.5715549395771670E-008) ( -4.8293496287257116E-028, -2.4856250425908832E-031) (  4.8293496287256138E-028,  2.4856250425907750E-031) ( -7.8860291685821967E-005, -4.0583307604566698E-008)
  0.25247500000000000        1.2500000000000000     
 (  1.4357338995704864E-004,  7.0657504308105969E-008) (  1.5304483639542199E-004,  8.0287146809046070E-008)
