    1    1   31    0.24290E+04    0.24275E+04    0.00000E+00    0.10000E+07    0.10000E+07    0.12100E-01    0.19000E+01    0.26180E+02
    1    1   32    0.18087E+04    0.18098E+04    0.00000E+00    0.10000E+07    0.10000E+07    0.12100E-01    0.19000E+01    0.26180E+02
    1    1   33    0.13520E+04    0.13511E+04    0.00000E+00    0.10000E+07    0.10000E+07    0.12100E-01    0.19000E+01    0.26180E+02
    1    1   34    0.10068E+04    0.10073E+04    0.00000E+00    0.10000E+07    0.10000E+07    0.12100E-01    0.19000E+01    0.26180E+02
    1    1   35    0.75262E+03    0.75202E+03    0.00000E+00    0.10000E+07    0.10000E+07    0.12100E-01    0.19000E+01    0.26180E+02
    1    1   36    0.56049E+03    0.56068E+03    0.00000E+00    0.10000E+07    0.10000E+07    0.12100E-01    0.19000E+01    0.26180E+02
    1    1   37    0.70159E+03    0.50000E+03    0.00000E+00    0.10000E+07    0.10000E+07    0.12100E-01    0.19000E+01    0.26180E+02
    1    1   38    0.12242E+04    0.50000E+03    0.00000E+00    0.10000E+07    0.10000E+07    0.12100E-01    0.19000E+01    0.26180E+02
    1    1   39    0.21362E+04    0.50000E+03    0.00000E+00    0.10000E+07    0.10000E+07    0.12100E-01    0.19000E+01    0.26180E+02
    1    1   40    0.37276E+04    0.50000E+03    0.00000E+00    0.10000E+07    0.10000E+07    0.12100E-01    0.19000E+01    0.26180E+02
    1    1   41    0.65044E+04    0.50000E+03    0.00000E+00    0.10000E+07    0.10000E+07    0.12100E-01    0.19000E+01    0.26180E+02
    1    1   42    0.11350E+05    0.50000E+03    0.00000E+00    0.10000E+07    0.10000E+07    0.12100E-01    0.19000E+01    0.26180E+02
    1    1   43    0.19805E+05    0.50000E+03    0.00000E+00    0.10000E+07    0.10000E+07    0.12100E-01    0.19000E+01    0.26180E+02
    1    1   44    0.34558E+05    0.50000E+03    0.00000E+00    0.10000E+07    0.10000E+07    0.12100E-01    0.19000E+01    0.26180E+02
    1    1   45    0.60301E+05    0.50000E+03    0.00000E+00    0.10000E+07    0.10000E+07    0.12100E-01    0.19000E+01    0.26180E+02
    1    1   46    0.10522E+06    0.50000E+03    0.00000E+00    0.10000E+07    0.10000E+07    0.12100E-01    0.19000E+01    0.26180E+02
    1    1   47    0.18361E+06    0.50000E+03    0.00000E+00    0.10000E+07    0.10000E+07    0.12100E-01    0.19000E+01    0.26180E+02
    1    1   48    0.32038E+06    0.50000E+03    0.00000E+00    0.10000E+07    0.10000E+07    0.12100E-01    0.19000E+01    0.26180E+02
    1    1   49    0.55905E+06    0.50000E+03    0.00000E+00    0.10000E+07    0.10000E+07    0.12100E-01    0.19000E+01    0.26180E+02
    1    1   50    0.97550E+06    0.50000E+03    0.00000E+00    0.10000E+07    0.10000E+07    0.12100E-01    0.19000E+01    0.26180E+02
    1    2    1    0.73665E+42    0.35000E+07    0.60000E+01    0.12225E-02    0.17665E-02    0.18141E-01    0.19000E+01    0.19203E+02
    1    2    2    0.12854E+43    0.35000E+07    0.60000E+01    0.12225E-02    0.17665E-02    0.18141E-01    0.19000E+01    0.19203E+02
    1    2    3    0.22430E+43    0.35000E+07    0.60000E+01    0.12225E-02    0.17665E-02    0.18141E-01    0.19000E+01    0.19203E+02
    1    2    4    0.39138E+43    0.35000E+07    0.60000E+01    0.12225E-02    0.17665E-02    0.18141E-01    0.19000E+01    0.19203E+02
    1    2    5    0.68294E+43    0.35000E+07    0.60000E+01    0.12225E-02    0.17665E-02    0.18141E-01    0.19000E+01    0.19203E+02
    1    2    6    0.45702E+43    0.31801E+07    0.60000E+01    0.12225E-02    0.17665E-02    0.18141E-01    0.19000E+01    0.19203E+02
    1    2    7    0.12442E+43    0.26410E+07    0.60000E+01    0.12225E-02    0.17665E-02    0.18141E-01    0.19000E+01    0.19203E+02
    1    2    8    0.33872E+42    0.21932E+07    0.60000E+01    0.12225E-02    0.17665E-02    0.18141E-01    0.19000E+01    0.19203E+02
    1    2    9    0.92212E+41    0.18214E+07    0.60000E+01    0.12225E-02    0.17665E-02    0.18141E-01    0.19000E+01    0.19203E+02
    1    2   10    0.25432E+41    0.15145E+07    0.60000E+01    0.12225E-02    0.17665E-02    0.18141E-01    0.19000E+01    0.19203E+02
    1    2   11    0.69236E+40    0.12578E+07    0.60000E+01    0.12225E-02    0.17665E-02    0.18141E-01    0.19000E+01    0.19203E+02
    1    2   12    0.18849E+40    0.10445E+07    0.60000E+01    0.12225E-02    0.17665E-02    0.18141E-01    0.19000E+01    0.19203E+02
    1    2   13    0.51314E+39    0.86742E+06    0.60000E+01    0.12225E-02    0.17665E-02    0.18141E-01    0.19000E+01    0.19203E+02
    1    2   14    0.13970E+39    0.72035E+06    0.60000E+01    0.12225E-02    0.17665E-02    0.18141E-01    0.19000E+01    0.19203E+02
    1    2   15    0.38031E+38    0.59822E+06    0.60000E+01    0.12225E-02    0.17665E-02    0.18141E-01    0.19000E+01    0.19203E+02
    1    2   16    0.10353E+38    0.49680E+06    0.60000E+01    0.12225E-02    0.17665E-02    0.18141E-01    0.19000E+01    0.19203E+02
    1    2   17    0.28555E+37    0.41311E+06    0.60000E+01    0.12225E-02    0.17665E-02    0.18141E-01    0.19000E+01    0.19203E+02
    1    2   18    0.77742E+36    0.34307E+06    0.60000E+01    0.12225E-02    0.17665E-02    0.18141E-01    0.19000E+01    0.19203E+02
    1    2   19    0.21178E+36    0.28490E+06    0.60000E+01    0.12225E-02    0.17665E-02    0.18141E-01    0.19000E+01    0.19203E+02
    1    2   20    0.57156E+35    0.23629E+06    0.60000E+01    0.12225E-02    0.17665E-02    0.18141E-01    0.19000E+01    0.19203E+02
    1    2   21    0.14844E+35    0.19496E+06    0.60000E+01    0.12225E-02    0.17665E-02    0.18141E-01    0.19000E+01    0.19203E+02
    1    2   22    0.36368E+34    0.15940E+06    0.60000E+01    0.12225E-02    0.17665E-02    0.18141E-01    0.19000E+01    0.19203E+02
    1    2   23    0.76807E+33    0.12765E+06    0.60000E+01    0.12225E-02    0.17665E-02    0.18141E-01    0.19000E+01    0.19203E+02
    1    2   24    0.13382E+33    0.99467E+05    0.60000E+01    0.12225E-02    0.17665E-02    0.18141E-01    0.19000E+01    0.19203E+02
    1    2   25    0.19614E+32    0.75619E+05    0.60000E+01    0.12225E-02    0.17665E-02    0.18141E-01    0.19000E+01    0.19203E+02
    1    2   26    0.26288E+31    0.56747E+05    0.60000E+01    0.12225E-02    0.17665E-02    0.18141E-01    0.19000E+01    0.19203E+02
    1    2   27    0.34332E+30    0.42418E+05    0.60000E+01    0.12225E-02    0.17665E-02    0.18141E-01    0.19000E+01    0.19203E+02
    1    2   28    0.58498E+04    0.58496E+04    0.00000E+00    0.12225E-02    0.17665E-02    0.18141E-01    0.19000E+01    0.19203E+02
    1    2   29    0.43978E+04    0.44011E+04    0.00000E+00    0.12225E-02    0.17665E-02    0.18141E-01    0.19000E+01    0.19203E+02
    1    2   30    0.33498E+04    0.33502E+04    0.00000E+00    0.12225E-02    0.17665E-02    0.18141E-01    0.19000E+01    0.19203E+02
    1    2   31    0.25755E+04    0.25769E+04    0.00000E+00    0.12225E-02    0.17665E-02    0.18141E-01    0.19000E+01    0.19203E+02
    1    2   32    0.19900E+04    0.19925E+04    0.00000E+00    0.12225E-02    0.17665E-02    0.18141E-01    0.19000E+01    0.19203E+02
    1    2   33    0.15417E+04    0.15405E+04    0.00000E+00    0.12225E-02    0.17665E-02    0.18141E-01    0.19000E+01    0.19203E+02
    1    2   34    0.11848E+04    0.11834E+04    0.00000E+00    0.12225E-02    0.17665E-02    0.18141E-01    0.19000E+01    0.19203E+02
    1    2   35    0.89975E+03    0.90085E+03    0.00000E+00    0.12225E-02    0.17665E-02    0.18141E-01    0.19000E+01    0.19203E+02
    1    2   36    0.68267E+03    0.68220E+03    0.00000E+00    0.12225E-02    0.17665E-02    0.18141E-01    0.19000E+01    0.19203E+02
    1    2   37    0.51376E+03    0.51327E+03    0.00000E+00    0.12225E-02    0.17665E-02    0.18141E-01    0.19000E+01    0.19203E+02
    1    2   38    0.83002E+03    0.50000E+03    0.00000E+00    0.12225E-02    0.17665E-02    0.18141E-01    0.19000E+01    0.19203E+02
    1    2   39    0.14483E+04    0.50000E+03    0.00000E+00    0.12225E-02    0.17665E-02    0.18141E-01    0.19000E+01    0.19203E+02
    1    2   40    0.25272E+04    0.50000E+03    0.00000E+00    0.12225E-02    0.17665E-02    0.18141E-01    0.19000E+01    0.19203E+02
    1    2   41    0.44099E+04    0.50000E+03    0.00000E+00    0.12225E-02    0.17665E-02    0.18141E-01    0.19000E+01    0.19203E+02
    1    2   42    0.76950E+04    0.50000E+03    0.00000E+00    0.12225E-02    0.17665E-02    0.18141E-01    0.19000E+01    0.19203E+02
    1    2   43    0.13427E+05    0.50000E+03    0.00000E+00    0.12225E-02    0.17665E-02    0.18141E-01    0.19000E+01    0.19203E+02
    1    2   44    0.23430E+05    0.50000E+03    0.00000E+00    0.12225E-02    0.17665E-02    0.18141E-01    0.19000E+01    0.19203E+02
    1    2   45    0.40884E+05    0.50000E+03    0.00000E+00    0.12225E-02    0.17665E-02    0.18141E-01    0.19000E+01    0.19203E+02
    1    2   46    0.71339E+05    0.50000E+03    0.00000E+00    0.12225E-02    0.17665E-02    0.18141E-01    0.19000E+01    0.19203E+02
    1    2   47    0.12448E+06    0.50000E+03    0.00000E+00    0.12225E-02    0.17665E-02    0.18141E-01    0.19000E+01    0.19203E+02
    1    2   48    0.21722E+06    0.50000E+03    0.00000E+00    0.12225E-02    0.17665E-02    0.18141E-01    0.19000E+01    0.19203E+02
    1    2   49    0.37903E+06    0.50000E+03    0.00000E+00    0.12225E-02    0.17665E-02    0.18141E-01    0.19000E+01    0.19203E+02
    1    2   50    0.66138E+06    0.50000E+03    0.00000E+00    0.12225E-02    0.17665E-02    0.18141E-01    0.19000E+01    0.19203E+02
    1    3    1    0.73665E+42    0.35000E+07    0.60000E+01    0.11077E-02    0.30099E-02    0.36336E-01    0.19000E+01    0.21442E+02
    1    3    2    0.12854E+43    0.35000E+07    0.60000E+01    0.11077E-02    0.30099E-02    0.36336E-01    0.19000E+01    0.21442E+02
    1    3    3    0.22430E+43    0.35000E+07    0.60000E+01    0.11077E-02    0.30099E-02    0.36336E-01    0.19000E+01    0.21442E+02
    1    3    4    0.39138E+43    0.35000E+07    0.60000E+01    0.11077E-02    0.30099E-02    0.36336E-01    0.19000E+01    0.21442E+02
    1    3    5    0.68294E+43    0.35000E+07    0.60000E+01    0.11077E-02    0.30099E-02    0.36336E-01    0.19000E+01    0.21442E+02
    1    3    6    0.45702E+43    0.31801E+07    0.60000E+01    0.11077E-02    0.30099E-02    0.36336E-01    0.19000E+01    0.21442E+02
    1    3    7    0.12442E+43    0.26410E+07    0.60000E+01    0.11077E-02    0.30099E-02    0.36336E-01    0.19000E+01    0.21442E+02
    1    3    8    0.33872E+42    0.21932E+07    0.60000E+01    0.11077E-02    0.30099E-02    0.36336E-01    0.19000E+01    0.21442E+02
    1    3    9    0.92212E+41    0.18214E+07    0.60000E+01    0.11077E-02    0.30099E-02    0.36336E-01    0.19000E+01    0.21442E+02
    1    3   10    0.25432E+41    0.15145E+07    0.60000E+01    0.11077E-02    0.30099E-02    0.36336E-01    0.19000E+01    0.21442E+02
    1    3   11    0.69236E+40    0.12578E+07    0.60000E+01    0.11077E-02    0.30099E-02    0.36336E-01    0.19000E+01    0.21442E+02
    1    3   12    0.18849E+40    0.10445E+07    0.60000E+01    0.11077E-02    0.30099E-02    0.36336E-01    0.19000E+01    0.21442E+02
    1    3   13    0.51314E+39    0.86742E+06    0.60000E+01    0.11077E-02    0.30099E-02    0.36336E-01    0.19000E+01    0.21442E+02
    1    3   14    0.13970E+39    0.72035E+06    0.60000E+01    0.11077E-02    0.30099E-02    0.36336E-01    0.19000E+01    0.21442E+02
    1    3   15    0.38031E+38    0.59822E+06    0.60000E+01    0.11077E-02    0.30099E-02    0.36336E-01    0.19000E+01    0.21442E+02
    1    3   16    0.10353E+38    0.49680E+06    0.60000E+01    0.11077E-02    0.30099E-02    0.36336E-01    0.19000E+01    0.21442E+02
    1    3   17    0.28555E+37    0.41311E+06    0.60000E+01    0.11077E-02    0.30099E-02    0.36336E-01    0.19000E+01    0.21442E+02
    1    3   18    0.77742E+36    0.34307E+06    0.60000E+01    0.11077E-02    0.30099E-02    0.36336E-01    0.19000E+01    0.21442E+02
    1    3   19    0.21178E+36    0.28490E+06    0.60000E+01    0.11077E-02    0.30099E-02    0.36336E-01    0.19000E+01    0.21442E+02
    1    3   20    0.57156E+35    0.23629E+06    0.60000E+01    0.11077E-02    0.30099E-02    0.36336E-01    0.19000E+01    0.21442E+02
    1    3   21    0.14844E+35    0.19496E+06    0.60000E+01    0.11077E-02    0.30099E-02    0.36336E-01    0.19000E+01    0.21442E+02
    1    3   22    0.36368E+34    0.15940E+06    0.60000E+01    0.11077E-02    0.30099E-02    0.36336E-01    0.19000E+01    0.21442E+02
    1    3   23    0.76807E+33    0.12765E+06    0.60000E+01    0.11077E-02    0.30099E-02    0.36336E-01    0.19000E+01    0.21442E+02
    1    3   24    0.13382E+33    0.99467E+05    0.60000E+01    0.11077E-02    0.30099E-02    0.36336E-01    0.19000E+01    0.21442E+02
    1    3   25    0.19614E+32    0.75619E+05    0.60000E+01    0.11077E-02    0.30099E-02    0.36336E-01    0.19000E+01    0.21442E+02
    1    3   26    0.26288E+31    0.56747E+05    0.60000E+01    0.11077E-02    0.30099E-02    0.36336E-01    0.19000E+01    0.21442E+02
    1    3   27    0.34332E+30    0.42418E+05    0.60000E+01    0.11077E-02    0.30099E-02    0.36336E-01    0.19000E+01    0.21442E+02
    1    3   28    0.26100E+05    0.65241E+04    0.14995E+00    0.11077E-02    0.30099E-02    0.36336E-01    0.19000E+01    0.21442E+02
    1    3   29    0.44429E+04    0.44413E+04    0.00000E+00    0.11077E-02    0.30099E-02    0.36336E-01    0.19000E+01    0.21442E+02
    1    3   30    0.34320E+04    0.34295E+04    0.00000E+00    0.11077E-02    0.30099E-02    0.36336E-01    0.19000E+01    0.21442E+02
    1    3   31    0.27060E+04    0.27038E+04    0.00000E+00    0.11077E-02    0.30099E-02    0.36336E-01    0.19000E+01    0.21442E+02
    1    3   32    0.21600E+04    0.21624E+04    0.00000E+00    0.11077E-02    0.30099E-02    0.36336E-01    0.19000E+01    0.21442E+02
    1    3   33    0.17425E+04    0.17429E+04    0.00000E+00    0.11077E-02    0.30099E-02    0.36336E-01    0.19000E+01    0.21442E+02
    1    3   34    0.14026E+04    0.14030E+04    0.00000E+00    0.11077E-02    0.30099E-02    0.36336E-01    0.19000E+01    0.21442E+02
    1    3   35    0.11229E+04    0.11220E+04    0.00000E+00    0.11077E-02    0.30099E-02    0.36336E-01    0.19000E+01    0.21442E+02
    1    3   36    0.88739E+03    0.88692E+03    0.00000E+00    0.11077E-02    0.30099E-02    0.36336E-01    0.19000E+01    0.21442E+02
    1    3   37    0.69271E+03    0.69202E+03    0.00000E+00    0.11077E-02    0.30099E-02    0.36336E-01    0.19000E+01    0.21442E+02
    1    3   38    0.53190E+03    0.53229E+03    0.00000E+00    0.11077E-02    0.30099E-02    0.36336E-01    0.19000E+01    0.21442E+02
    1    3   39    0.76595E+03    0.50000E+03    0.00000E+00    0.11077E-02    0.30099E-02    0.36336E-01    0.19000E+01    0.21442E+02
    1    3   40    0.13365E+04    0.50000E+03    0.00000E+00    0.11077E-02    0.30099E-02    0.36336E-01    0.19000E+01    0.21442E+02
    1    3   41    0.23322E+04    0.50000E+03    0.00000E+00    0.11077E-02    0.30099E-02    0.36336E-01    0.19000E+01    0.21442E+02
    1    3   42    0.40695E+04    0.50000E+03    0.00000E+00    0.11077E-02    0.30099E-02    0.36336E-01    0.19000E+01    0.21442E+02
    1    3   43    0.71010E+04    0.50000E+03    0.00000E+00    0.11077E-02    0.30099E-02    0.36336E-01    0.19000E+01    0.21442E+02
    1    3   44    0.12391E+05    0.50000E+03    0.00000E+00    0.11077E-02    0.30099E-02    0.36336E-01    0.19000E+01    0.21442E+02
    1    3   45    0.21621E+05    0.50000E+03    0.00000E+00    0.11077E-02    0.30099E-02    0.36336E-01    0.19000E+01    0.21442E+02
    1    3   46    0.37728E+05    0.50000E+03    0.00000E+00    0.11077E-02    0.30099E-02    0.36336E-01    0.19000E+01    0.21442E+02
    1    3   47    0.65833E+05    0.50000E+03    0.00000E+00    0.11077E-02    0.30099E-02    0.36336E-01    0.19000E+01    0.21442E+02
    1    3   48    0.11487E+06    0.50000E+03    0.00000E+00    0.11077E-02    0.30099E-02    0.36336E-01    0.19000E+01    0.21442E+02
    1    3   49    0.20045E+06    0.50000E+03    0.00000E+00    0.11077E-02    0.30099E-02    0.36336E-01    0.19000E+01    0.21442E+02
    1    3   50    0.34977E+06    0.50000E+03    0.00000E+00    0.11077E-02    0.30099E-02    0.36336E-01    0.19000E+01    0.21442E+02
    1    4    1    0.73665E+42    0.35000E+07    0.60000E+01    0.92900E-03    0.10000E+07    0.26180E+02    0.30000E+01    0.26180E+02
    1    4    2    0.12854E+43    0.35000E+07    0.60000E+01    0.92900E-03    0.10000E+07    0.26180E+02    0.30000E+01    0.26180E+02
    1    4    3    0.22430E+43    0.35000E+07    0.60000E+01    0.92900E-03    0.10000E+07    0.26180E+02    0.30000E+01    0.26180E+02
    1    4    4    0.39138E+43    0.35000E+07    0.60000E+01    0.92900E-03    0.10000E+07    0.26180E+02    0.30000E+01    0.26180E+02
    1    4    5    0.68294E+43    0.35000E+07    0.60000E+01    0.92900E-03    0.10000E+07    0.26180E+02    0.30000E+01    0.26180E+02
    1    4    6    0.45702E+43    0.31801E+07    0.60000E+01    0.92900E-03    0.10000E+07    0.26180E+02    0.30000E+01    0.26180E+02
    1    4    7    0.12442E+43    0.26410E+07    0.60000E+01    0.92900E-03    0.10000E+07    0.26180E+02    0.30000E+01    0.26180E+02
    1    4    8    0.33872E+42    0.21932E+07    0.60000E+01    0.92900E-03    0.10000E+07    0.26180E+02    0.30000E+01    0.26180E+02
    1    4    9    0.92212E+41    0.18214E+07    0.60000E+01    0.92900E-03    0.10000E+07    0.26180E+02    0.30000E+01    0.26180E+02
    1    4   10    0.25432E+41    0.15145E+07    0.60000E+01    0.92900E-03    0.10000E+07    0.26180E+02    0.30000E+01    0.26180E+02
    1    4   11    0.69236E+40    0.12578E+07    0.60000E+01    0.92900E-03    0.10000E+07    0.26180E+02    0.30000E+01    0.26180E+02
    1    4   12    0.18849E+40    0.10445E+07    0.60000E+01    0.92900E-03    0.10000E+07    0.26180E+02    0.30000E+01    0.26180E+02
    1    4   13    0.51314E+39    0.86742E+06    0.60000E+01    0.92900E-03    0.10000E+07    0.26180E+02    0.30000E+01    0.26180E+02
    1    4   14    0.13970E+39    0.72035E+06    0.60000E+01    0.92900E-03    0.10000E+07    0.26180E+02    0.30000E+01    0.26180E+02
    1    4   15    0.38031E+38    0.59822E+06    0.60000E+01    0.92900E-03    0.10000E+07    0.26180E+02    0.30000E+01    0.26180E+02
    1    4   16    0.10353E+38    0.49680E+06    0.60000E+01    0.92900E-03    0.10000E+07    0.26180E+02    0.30000E+01    0.26180E+02
    1    4   17    0.28555E+37    0.41311E+06    0.60000E+01    0.92900E-03    0.10000E+07    0.26180E+02    0.30000E+01    0.26180E+02
    1    4   18    0.77742E+36    0.34307E+06    0.60000E+01    0.92900E-03    0.10000E+07    0.26180E+02    0.30000E+01    0.26180E+02
    1    4   19    0.21178E+36    0.28490E+06    0.60000E+01    0.92900E-03    0.10000E+07    0.26180E+02    0.30000E+01    0.26180E+02
    1    4   20    0.57156E+35    0.23629E+06    0.60000E+01    0.92900E-03    0.10000E+07    0.26180E+02    0.30000E+01    0.26180E+02
    1    4   21    0.14844E+35    0.19496E+06    0.60000E+01    0.92900E-03    0.10000E+07    0.26180E+02    0.30000E+01    0.26180E+02
    1    4   22    0.36368E+34    0.15940E+06    0.60000E+01    0.92900E-03    0.10000E+07    0.26180E+02    0.30000E+01    0.26180E+02
    1    4   23    0.76807E+33    0.12765E+06    0.60000E+01    0.92900E-03    0.10000E+07    0.26180E+02    0.30000E+01    0.26180E+02
    1    4   24    0.13382E+33    0.99467E+05    0.60000E+01    0.92900E-03    0.10000E+07    0.26180E+02    0.30000E+01    0.26180E+02
    1    4   25    0.19614E+32    0.75619E+05    0.60000E+01    0.92900E-03    0.10000E+07    0.26180E+02    0.30000E+01    0.26180E+02
    1    4   26    0.26288E+31    0.56747E+05    0.60000E+01    0.92900E-03    0.10000E+07    0.26180E+02    0.30000E+01    0.26180E+02
    1    4   27    0.34332E+30    0.42418E+05    0.60000E+01    0.92900E-03    0.10000E+07    0.26180E+02    0.30000E+01    0.26180E+02
    1    4   28    0.17375E+18    0.19786E+05    0.32228E+01    0.92900E-03    0.10000E+07    0.26180E+02    0.30000E+01    0.26180E+02
    1    4   29    0.45209E+04    0.45228E+04    0.00000E+00    0.92900E-03    0.10000E+07    0.26180E+02    0.30000E+01    0.26180E+02
    1    4   30    0.35423E+04    0.35427E+04    0.00000E+00    0.92900E-03    0.10000E+07    0.26180E+02    0.30000E+01    0.26180E+02
    1    4   31    0.28253E+04    0.28296E+04    0.00000E+00    0.92900E-03    0.10000E+07    0.26180E+02    0.30000E+01    0.26180E+02
    1    4   32    0.22932E+04    0.22956E+04    0.00000E+00    0.92900E-03    0.10000E+07    0.26180E+02    0.30000E+01    0.26180E+02
    1    4   33    0.18846E+04    0.18818E+04    0.00000E+00    0.92900E-03    0.10000E+07    0.26180E+02    0.30000E+01    0.26180E+02
    1    4   34    0.15535E+04    0.15506E+04    0.00000E+00    0.92900E-03    0.10000E+07    0.26180E+02    0.30000E+01    0.26180E+02
    1    4   35    0.12803E+04    0.12810E+04    0.00000E+00    0.92900E-03    0.10000E+07    0.26180E+02    0.30000E+01    0.26180E+02
    1    4   36    0.10595E+04    0.10611E+04    0.00000E+00    0.92900E-03    0.10000E+07    0.26180E+02    0.30000E+01    0.26180E+02
    1    4   37    0.88286E+03    0.88117E+03    0.00000E+00    0.92900E-03    0.10000E+07    0.26180E+02    0.30000E+01    0.26180E+02
    1    4   38    0.73049E+03    0.73083E+03    0.00000E+00    0.92900E-03    0.10000E+07    0.26180E+02    0.30000E+01    0.26180E+02
    1    4   39    0.60694E+03    0.60692E+03    0.00000E+00    0.92900E-03    0.10000E+07    0.26180E+02    0.30000E+01    0.26180E+02
    1    4   40    0.50402E+03    0.50402E+03    0.00000E+00    0.92900E-03    0.10000E+07    0.26180E+02    0.30000E+01    0.26180E+02
    1    4   41    0.85176E+03    0.50000E+03    0.00000E+00    0.92900E-03    0.10000E+07    0.26180E+02    0.30000E+01    0.26180E+02
    1    4   42    0.14863E+04    0.50000E+03    0.00000E+00    0.92900E-03    0.10000E+07    0.26180E+02    0.30000E+01    0.26180E+02
    1    4   43    0.25934E+04    0.50000E+03    0.00000E+00    0.92900E-03    0.10000E+07    0.26180E+02    0.30000E+01    0.26180E+02
    1    4   44    0.45254E+04    0.50000E+03    0.00000E+00    0.92900E-03    0.10000E+07    0.26180E+02    0.30000E+01    0.26180E+02
    1    4   45    0.78966E+04    0.50000E+03    0.00000E+00    0.92900E-03    0.10000E+07    0.26180E+02    0.30000E+01    0.26180E+02
    1    4   46    0.13779E+05    0.50000E+03    0.00000E+00    0.92900E-03    0.10000E+07    0.26180E+02    0.30000E+01    0.26180E+02
    1    4   47    0.24044E+05    0.50000E+03    0.00000E+00    0.92900E-03    0.10000E+07    0.26180E+02    0.30000E+01    0.26180E+02
