   54.507727272727273     
   243.16000000000000     
   1.1441468579458309        5.0075920923496625E-005
         501           1
 
   90.000000000000000        90.000000000000000     
   2.5000000000000001E-003   1.2500000000000000     
 (  1.9065309692569855E-011,  6.3003786454992593E-015) (  1.9559204675766430E-011,  6.6310354355084633E-015)
 (  1.9065308925533306E-011,  6.3003783799909418E-015) ( -1.1976558240597621E-034, -4.0603380070889385E-038) (  1.1976558240597621E-034,  4.0603380070889400E-038) ( -1.9559203893845102E-011, -6.6310351597678128E-015)
   5.2495000000000000E-002   1.2500000000000000     
 (  1.7651391084107662E-007,  5.8333881188051788E-011) (  1.8108661335627888E-007,  6.1395376776427869E-011)
 (  1.7651077969416352E-007,  5.8332797346240420E-011) ( -1.1088171536607194E-030, -3.7593206131289612E-034) (  1.1088171536607194E-030,  3.7593206131289612E-034) ( -1.8108342144788236E-007, -6.1394251164831465E-011)
  0.10249000000000000        1.2500000000000000     
 (  1.3136305591921162E-006,  4.3424385616564710E-010) (  1.3476614208399347E-006,  4.5703425539738357E-010)
 (  1.3135417383629862E-006,  4.3421311089267444E-010) ( -8.2515199340174627E-030, -2.7983519046662691E-033) (  8.2515199340174627E-030,  2.7983519046662691E-033) ( -1.3475708763861433E-006, -4.5700232523465412E-010)
  0.15248500000000001        1.2500000000000000     
 (  4.3262946227267244E-006,  1.4311547724267096E-009) (  4.4383740822826976E-006,  1.5062678222462929E-009)
 (  4.3256471335971255E-006,  1.4309306435840660E-009) ( -2.7173366491384705E-029, -9.2219488894576395E-033) (  2.7173366491384705E-029,  9.2219488894576395E-033) ( -4.4377140280377492E-006, -1.5060350555896213E-009)
  0.20247999999999999        1.2500000000000000     
 (  1.0129533312044468E-005,  3.3554691116732339E-009) (  1.0391963408190729E-005,  3.5315842556426941E-009)
 (  1.0126860349471063E-005,  3.3545438584441073E-009) ( -6.3616585499672450E-029, -2.1619426681607249E-032) (  6.3616585499672416E-029,  2.1619426681607249E-032) ( -1.0389238573399448E-005, -3.5306233428945965E-009)
  0.25247500000000000        1.2500000000000000     
 (  1.9638523118565837E-005,  6.5198839911043260E-009) (  2.0147329536980025E-005,  6.8621012672026069E-009)
 (  1.9630466452582045E-005,  6.5170951335817084E-009) ( -1.2331907492097207E-028, -4.2002306592301032E-032) (  1.2331907492097193E-028,  4.2002306592300928E-032) ( -2.0139116516632519E-005, -6.8592049237800657E-009)
  0.30247000000000002        1.2500000000000000     
 (  3.3768640954341258E-005,  1.1247984399221056E-008) (  3.4643582880906898E-005,  1.1838402971030917E-008)
 (  3.3748759317499179E-005,  1.1241102202095891E-008) ( -2.1201295958050639E-028, -7.2449962827449631E-032) (  2.1201295958050590E-028,  7.2449962827449237E-032) ( -3.4623315394028809E-005, -1.1831255517392565E-008)
  0.35246499999999997        1.2500000000000000     
 (  5.3435511602174550E-005,  1.7880117714401408E-008) (  5.4820105506915169E-005,  1.8818723759313245E-008)
 (  5.3392795305112016E-005,  1.7865330937133881E-008) ( -3.3542322625804330E-028, -1.1514690612549938E-031) (  3.3542322625804101E-028,  1.1514690612549765E-031) ( -5.4776560170347207E-005, -1.8803367043833711E-008)
  0.40245999999999998        1.2500000000000000     
