   99.930833333333339     
   243.16000000000000     
   1.6626640403075370        1.6311312558757793E-004
         501           1
 
   90.000000000000000        90.000000000000000     
   2.5000000000000001E-003   1.2500000000000000     
 (  2.1421548907819772E-011,  3.8828095300933299E-015) (  2.3679682309414055E-011,  4.7445616235033151E-015)
 (  2.1421548598940997E-011,  3.8828094542181589E-015) ( -1.4499623408452934E-034, -2.9052060708084713E-038) (  1.4499623408452934E-034,  2.9052060708084723E-038) ( -2.3679681975406188E-011, -4.7445615361541947E-015)
   5.2495000000000000E-002   1.2500000000000000     
 (  1.9832900140804460E-007,  3.5950349245989843E-011) (  2.1923573949536152E-007,  4.3929210639544119E-011)
 (  1.9832774051716564E-007,  3.5950039511297842E-011) ( -1.3424252787499448E-030, -2.6898757918455207E-034) (  1.3424252787499448E-030,  2.6898757918455207E-034) ( -2.1923437602390433E-007, -4.3928854066350788E-011)
  0.10249000000000000        1.2500000000000000     
 (  1.4759826169805861E-006,  2.6762788918746058E-010) (  1.6315744022772054E-006,  3.2702612893175185E-010)
 (  1.4759468489791087E-006,  2.6761910282719448E-010) ( -9.9903287644143513E-030, -2.0024218601056807E-033) (  9.9903287644143513E-030,  2.0024218601056807E-033) ( -1.6315357243320536E-006, -3.2701601387832428E-010)
  0.15248500000000001        1.2500000000000000     
 (  4.8609963510703492E-006,  8.8211103633687682E-010) (  5.3734314331181095E-006,  1.0778930468076249E-009)
 (  4.8607356025454342E-006,  8.8204698333980754E-010) ( -3.2901443373732568E-029, -6.5999314606092565E-033) (  3.2901443373732568E-029,  6.5999314606092565E-033) ( -5.3731494709095757E-006, -1.0778193074822121E-009)
  0.20247999999999999        1.2500000000000000     
 (  1.1381520941765441E-005,  2.0685361862287431E-009) (  1.2581366347382391E-005,  2.5276525042218980E-009)
 (  1.1380444487556885E-005,  2.0682717519894261E-009) ( -7.7033140285852711E-029, -1.5476334837972337E-032) (  7.7033140285852711E-029,  1.5476334837972337E-032) ( -1.2580202315135136E-005, -2.5273480807429204E-009)
  0.25247500000000000        1.2500000000000000     
 (  2.2065910533892072E-005,  4.0203859562818457E-009) (  2.4392184691160992E-005,  4.9127468832065836E-009)
 (  2.2062665830037572E-005,  4.0195888742590528E-009) ( -1.4934244651292470E-028, -3.0078664684814599E-032) (  1.4934244651292468E-028,  3.0078664684814588E-032) ( -2.4388676000648526E-005, -4.9118292598215933E-009)
  0.30247000000000002        1.2500000000000000     
 (  3.7942789833125251E-005,  6.9386611178353123E-009) (  4.1943028857263294E-005,  8.4788165097254822E-009)
 (  3.7934782413327439E-005,  6.9366940121039135E-009) ( -2.5678599427525702E-028, -5.1909796265647695E-032) (  2.5678599427525693E-028,  5.1909796265647640E-032) ( -4.1934369947198894E-005, -8.4765519158806798E-009)
  0.35246499999999997        1.2500000000000000     
 (  6.0041116937418492E-005,  1.1035935808680054E-008) (  6.6371448074942322E-005,  1.3485658899404772E-008)
 (  6.0023911783163902E-005,  1.1031709101422912E-008) ( -4.0631984289459166E-028, -8.2558695824230091E-032) (  4.0631984289459121E-028,  8.2558695824229927E-032) ( -6.6352843061629260E-005, -1.3480792965251316E-008)
  0.40245999999999998        1.2500000000000000     
 (  8.9390251763790313E-005,  1.6541301342343912E-008) (  9.8815475011098945E-005,  2.0213276603872763E-008)
 (  8.9356856157167530E-005,  1.6533097017760068E-008) ( -6.0489934125167732E-028, -1.2373733472945285E-031) (  6.0489934125167598E-028,  1.2373733472945220E-031) ( -9.8779362171750988E-005, -2.0203831461843357E-008)
  0.45245499999999994        1.2500000000000000     
 (  1.2702002820455947E-004,  2.3706197658582063E-008) (  1.4041374475473042E-004,  2.8969004922556414E-008)
 (  1.2696005607787814E-004,  2.3691463874742153E-008) ( -8.5947924981396437E-028, -1.7732421583020245E-031) (  8.5947924981396061E-028,  1.7732421583020063E-031) ( -1.4034889284930541E-004, -2.8952042737787723E-008)
  0.50244999999999995        1.2500000000000000     
 (  1.7396081950242669E-004,  3.2811131701496402E-008) (  1.9230551887532041E-004,  4.0095725885609950E-008)
