   99.930833333333339     
   243.16000000000000     
   1.1441169347563698        3.1250089810973885E-005
         501           1
 
   90.000000000000000        90.000000000000000     
   2.5000000000000001E-003   1.2500000000000000     
 (  5.6712035749725019E-012,  1.1698109003800312E-015) (  5.8180886742896691E-012,  1.2311923276456635E-015)
 (  5.6712035070895775E-012,  1.1698108857132279E-015) ( -3.5625517943717247E-035, -7.5388786289669430E-039) (  3.5625517943717247E-035,  7.5388786289669430E-039) ( -5.8180886050896988E-012, -1.2311923124137313E-015)
   5.2495000000000000E-002   1.2500000000000000     
 (  5.2506057610854620E-008,  1.0830658627489067E-011) (  5.3865978210337822E-008,  1.1398957941690063E-011)
 (  5.2505780502600204E-008,  1.0830598755379452E-011) ( -3.2983234689621955E-031, -6.9798144435772222E-035) (  3.2983234689621955E-031,  6.9798144435772222E-035) ( -5.3865695725768798E-008, -1.1398895762660928E-011)
  0.10249000000000000        1.2500000000000000     
 (  3.9075195419813903E-007,  8.0607890444388015E-011) (  4.0087255926488677E-007,  8.4837509775369448E-011)
 (  3.9074409342385829E-007,  8.0606192041380026E-011) ( -2.4545899041179613E-030, -5.1947021310121241E-034) (  2.4545899041179613E-030,  5.1947021310121241E-034) ( -4.0086454597937520E-007, -8.4835745931386571E-011)
  0.15248500000000001        1.2500000000000000     
 (  1.2868852383946419E-006,  2.6551991432875453E-010) (  1.3202162663039855E-006,  2.7945225639139412E-010)
 (  1.2868279336813017E-006,  2.6550753302687312E-010) ( -8.0836535705821628E-030, -1.7110807654500156E-033) (  8.0836535705821628E-030,  1.7110807654500156E-033) ( -1.3201578497852804E-006, -2.7943939802559384E-010)
  0.20247999999999999        1.2500000000000000     
 (  3.0130565600462590E-006,  6.2189828951845363E-010) (  3.0910974442988044E-006,  6.5453079873699380E-010)
 (  3.0128199893012991E-006,  6.2184717577168890E-010) ( -1.8926111186080060E-029, -4.0075529923692580E-033) (  1.8926111186080060E-029,  4.0075529923692580E-033) ( -3.0908562836693299E-006, -6.5447771551231985E-010)
  0.25247500000000000        1.2500000000000000     
 (  5.8414306898644449E-006,  1.2063791901570103E-009) (  5.9927299040784915E-006,  1.2696815930960214E-009)
 (  5.8407176124020567E-006,  1.2062251214937584E-009) ( -3.6690662236591080E-029, -7.7736765998803775E-033) (  3.6690662236591080E-029,  7.7736765998803761E-033) ( -5.9920029915919099E-006, -1.2695215879334652E-009)
  0.30247000000000002        1.2500000000000000     
 (  1.0044188458161700E-005,  2.0761256288914987E-009) (  1.0304348425105850E-005,  2.1850679622757784E-009)
 (  1.0042428714031199E-005,  2.0757454147330109E-009) ( -6.3085509475168441E-029, -1.3377508538826256E-032) (  6.3085509475168441E-029,  1.3377508538826253E-032) ( -1.0302554538287830E-005, -2.1846730977390695E-009)
  0.35246499999999997        1.2500000000000000     
 (  1.5893534132234165E-005,  3.2891112805186546E-009) (  1.6305208745013930E-005,  3.4617066953936427E-009)
