   54.507727272727273     
   243.16000000000000     
   1.3854400124806487        1.4232136002385737E-004
         501           1
 
   90.000000000000000        90.000000000000000     
   2.5000000000000001E-003   1.2500000000000000     
 (  4.6695854086244987E-011,  1.4697771164802163E-014) (  4.9774239106578439E-011,  1.6699522500506971E-014)
 (  4.6695852048374796E-011,  1.4697770419334208E-014) ( -3.0477930155264257E-034, -1.0225508015584751E-037) (  3.0477930155264257E-034,  1.0225508015584755E-037) ( -4.9774236966795778E-011, -1.6699521682724080E-014)
   5.2495000000000000E-002   1.2500000000000000     
 (  4.3232995565496987E-007,  1.3609362455397861E-010) (  4.6083122348743312E-007,  1.5462896004714377E-010)
 (  4.3232163678059280E-007,  1.3609058144006671E-010) ( -2.8217311574734741E-030, -9.4681424255390718E-034) (  2.8217311574734741E-030,  9.4681424255390718E-034) ( -4.6082248859105937E-007, -1.5462562173174557E-010)
  0.10249000000000000        1.2500000000000000     
 (  3.2174746787915726E-006,  1.0135435609210213E-009) (  3.4295918335102222E-006,  1.1515871002029811E-009)
 (  3.2172386973558753E-006,  1.0134572362937772E-009) ( -2.0998881173327964E-029, -7.0510100127412613E-033) (  2.0998881173327964E-029,  7.0510100127412613E-033) ( -3.4293440506241882E-006, -1.1514924014246642E-009)
  0.15248500000000001        1.2500000000000000     
 (  1.0596613188329184E-005,  3.3441917451844795E-009) (  1.1295241705013940E-005,  3.7996859969347690E-009)
 (  1.0594892910567825E-005,  3.3435624407187328E-009) ( -6.9153842729737785E-029, -2.3263251703141280E-032) (  6.9153842729737785E-029,  2.3263251703141266E-032) ( -1.1293435394237489E-005, -3.7989956437908772E-009)
  0.20247999999999999        1.2500000000000000     
 (  2.4811501721846859E-005,  7.8577694985740540E-009) (  2.6447407580477197E-005,  8.9280952777506394E-009)
 (  2.4804400005919055E-005,  7.8551715349015227E-009) ( -1.6190417752574171E-028, -5.4655957803725780E-032) (  1.6190417752574162E-028,  5.4655957803725670E-032) ( -2.6439950689020324E-005, -8.9252452784312516E-009)
  0.25247500000000000        1.2500000000000000     
 (  4.8104824964764116E-005,  1.5321782657347591E-008) (  5.1276785266363743E-005,  1.7408956266678708E-008)
 (  4.8083419171891520E-005,  1.5313951771180672E-008) ( -3.1386073213740547E-028, -1.0656035355083789E-031) (  3.1386073213740452E-028,  1.0656035355083719E-031) ( -5.1254308874229254E-005, -1.7400365655239685E-008)
  0.30247000000000002        1.2500000000000000     
 (  8.2720496346421992E-005,  2.6569088968650314E-008) (  8.8175483887640774E-005,  3.0188737838990580E-008)
 (  8.2667671917459619E-005,  2.6549763650360420E-008) ( -5.3962540084874182E-028, -1.8475705424135380E-031) (  5.3962540084873752E-028,  1.8475705424135039E-031) ( -8.8120017347947626E-005, -3.0167537555241900E-008)
  0.35246499999999997        1.2500000000000000     
 (  1.3090396960756980E-004,  4.2533186510565435E-008) (  1.3953736551750766E-004,  4.8328361392377412E-008)
 (  1.3079047264176116E-004,  4.2491663292112874E-008) ( -8.5378886276927578E-028, -2.9572034397086863E-031) (  8.5378886276925767E-028,  2.9572034397085536E-031) ( -1.3941819148599114E-004, -4.8282809314647374E-008)
  0.40245999999999998        1.2500000000000000     
 (  1.9490251953284320E-004,  6.4291196990930411E-008) (  2.0775844314504103E-004,  7.3052072024277084E-008)
 (  1.9468222894140631E-004,  6.4210599666153753E-008) ( -1.2709286789345826E-027, -4.4691600925183672E-031) (  1.2709286789345232E-027,  4.4691600925179301E-031) ( -2.0752713302691627E-004, -7.2963654092727998E-008)
  0.45245499999999994        1.2500000000000000     
 (  2.7696557801331712E-004,  9.3114526936396417E-008) (  2.9523711356041309E-004,  1.0580509292805554E-007)
 (  2.7656999788823808E-004,  9.2969789610929640E-008) ( -1.8056063823987114E-027, -6.4715295407138026E-031) (  1.8056063823985414E-027,  6.4715295407125449E-031) ( -2.9482174403835774E-004, -1.0564631024718436E-007)
  0.50244999999999995        1.2500000000000000     
 (  3.7934502555547642E-004,  1.3052723053512193E-007) (  4.0437464454847881E-004,  1.4831997070584528E-007)
 (  3.7867699850840648E-004,  1.3028279432605699E-007) ( -2.4723661297397236E-027, -9.0698803034873525E-031) (  2.4723661297392841E-027,  9.0698803034841155E-031) ( -4.0367319593046050E-004, -1.4805181233423188E-007)
  0.55244499999999985        1.2500000000000000     
 (  5.0429543815957989E-004,  1.7837203344528391E-007) (  5.3757543109031795E-004,  2.0269172459094413E-007)
 (  5.0322208060472428E-004,  1.7797925642789512E-007) ( -3.2857319433074376E-027, -1.2391847754320362E-030) (  3.2857319433064152E-027,  1.2391847754312752E-030) ( -5.3644836847083818E-004, -2.0226082558463708E-007)
  0.60243999999999998        1.2500000000000000     
 (  6.5407440505922416E-004,  2.3888398385987595E-007) (  6.9724731657711718E-004,  2.7146172868494969E-007)
 (  6.5241926525993598E-004,  2.3827826363395915E-007) ( -4.2602053550239621E-027, -1.6592256206741596E-030) (  4.2602053550217308E-027,  1.6592256206724935E-030) ( -6.9550935448372598E-004, -2.7079721261533822E-007)
  0.65243499999999988        1.2500000000000000     
 (  8.3094298816340493E-004,  3.1477182124162541E-007) (  8.8580202027237394E-004,  3.5771027606473448E-007)
 (  8.2847742822937773E-004,  3.1386942906648895E-007) ( -5.4102637102311636E-027, -2.1858772568032412E-030) (  5.4102637102265905E-027,  2.1858772567998385E-030) ( -8.8321307212380854E-004, -3.5672028070358960E-007)
  0.70242999999999989        1.2500000000000000     
 (  1.0371656840184389E-003,  4.0930684372698475E-007) (  1.1056555169860931E-003,  4.6515788267600266E-007)
 (  1.0335994873995628E-003,  4.0800146874249143E-007) ( -6.7503581832489209E-027, -2.8418095088398542E-030) (  6.7503581832399927E-027,  2.8418095088332639E-030) ( -1.1019108307856189E-003, -4.6372576747130028E-007)
  0.75242499999999990        1.2500000000000000     
 (  1.2750111436590824E-003,  5.2641960118611961E-007) (  1.3592280147722339E-003,  5.9827532565768118E-007)
 (  1.2699823478193790E-003,  5.2457860259363416E-007) ( -8.2949093368029016E-027, -3.6542676836063762E-030) (  8.2949093367864129E-027,  3.6542676835940966E-030) ( -1.3539474953627238E-003, -5.9625555785464475E-007)
  0.80241999999999991        1.2500000000000000     
 (  1.5467519198721017E-003,  6.7080381634938147E-007) (  1.6489450202534896E-003,  7.6240239753813677E-007)
