   54.507727272727273     
   243.16000000000000     
   1.3013628231628647        1.0898208240767131E-004
         501           1
 
   90.000000000000000        90.000000000000000     
   2.5000000000000001E-003   1.2500000000000000     
 (  3.7687469737301895E-011,  1.2102791906841429E-014) (  3.9667499535089588E-011,  1.3407914395807341E-014)
 (  3.7687468140491806E-011,  1.2102791334113362E-014) ( -2.4289337249170936E-034, -8.2099794214482148E-038) (  2.4289337249170957E-034,  8.2099794214482148E-038) ( -3.9667497874939339E-011, -1.3407913778576360E-014)
   5.2495000000000000E-002   1.2500000000000000     
 (  3.4892602533206378E-007,  1.1206264448050895E-010) (  3.6725809128229393E-007,  1.2414719482961511E-010)
 (  3.4891950693105569E-007,  1.1206030652017671E-010) ( -2.2487701329202619E-030, -7.6017010961712653E-034) (  2.2487701329202619E-030,  7.6017010961712653E-034) ( -3.6725131431756394E-007, -1.2414467520133136E-010)
  0.10249000000000000        1.2500000000000000     
 (  2.5967570543867778E-006,  8.3444930481716212E-010) (  2.7331900059743450E-006,  9.2443605394010584E-010)
 (  2.5965721472570463E-006,  8.3438298365572607E-010) ( -1.6734909656827402E-029, -5.6601917961345671E-033) (  1.6734909656827402E-029,  5.6601917961345671E-033) ( -2.7329977641035090E-006, -9.2436457932389383E-010)
  0.15248500000000001        1.2500000000000000     
 (  8.5522469946600496E-006,  2.7521959237860343E-009) (  9.0015968788763270E-006,  3.0490023214107488E-009)
 (  8.5508990462556852E-006,  2.7517124468866148E-009) ( -5.5111212888849972E-029, -1.8667228885561920E-032) (  5.5111212888849961E-029,  1.8667228885561917E-032) ( -9.0001954602189418E-006, -3.0484812754596814E-009)
  0.20247999999999999        1.2500000000000000     
 (  2.0024514473478346E-005,  6.4619876598095345E-009) (  2.1076689941296175E-005,  7.1589065149098145E-009)
 (  2.0018949841678039E-005,  6.4599917335287167E-009) ( -1.2902583622951349E-028, -4.3825232619303434E-032) (  1.2902583622951342E-028,  4.3825232619303385E-032) ( -2.1070904566713607E-005, -7.1567554891305571E-009)
  0.25247500000000000        1.2500000000000000     
 (  3.8823274927092462E-005,  1.2585114729908766E-008) (  4.0863355105305233E-005,  1.3942493225099624E-008)
